0.69332,0.52254,0.39274,0.30143,0.37543,0.37772,0.54768,0.61709,0.64768,0.32587,0.3491,0.31998,0.43183,0.48948,0.37368,0.41589,0.39818,0.48579,0.35682,0.36788,0.36572,0.54001,0.40976,0.63162,0.639,0.59978,0.35556,0.33558,0.39816,NaN,0.4016,0.3128,0.37201,0.45937,0.44368,0.35383,0.36393,0.33097,0.21972,NaN,0.20637,0.379
0.009561,0.0014375,0,0.030471,0.020763,0.026985,0.0086239,0.084314,0.0082882,0.033078,0.0072825,0.022245,0,0.014099,0,0,0,0,0,0,0.070492,0,0,8.0742e-05,0.001699,0.031533,0,0,3.0629e-07,NaN,0.0007999,0.0023072,0,0,0,0.0020442,0.006674,0.0050815,0.05801,NaN,0.015869,0.011424
0.048636,0.0011748,0,0.019486,0.0066987,0.010933,0.00055621,0.043076,0.0020078,0.015995,0.00088174,0.0065908,0,0.0046805,0.00046808,0,0,0,0,0,0.00030326,0,0.016511,0,0.0015781,0.019217,0,0,0.0023294,NaN,0.00030184,7.8364e-05,0,0,0,0.023607,0.0066176,0.0031369,0.19346,NaN,0.020183,0.021201
0.032811,0.0056093,0,0.011644,0.010919,0.013321,0.00046804,0.030287,0.0040234,0.0044724,0.00086546,0.0040538,0,0.0022523,0,0,0,0,0,0.0046042,0.0035989,0.021029,0,1.3811e-08,4.2762e-05,0.0031844,0,0,0.00077247,NaN,0.00020782,0.0046432,0,0.0007988,0.0025945,0.026684,0.0056895,4.6357e-05,0.00056261,NaN,0.03329,0.014728
0.0035848,3.2313e-05,0,0.014778,0.018401,0.023362,0.0044089,0.0069258,0.0097841,0.0073606,0.0086369,0.0026277,0.0076818,0.0020706,0.0018204,0.0046631,0,0,0,0,0.025171,0,0.0031805,3.0086e-05,6.75e-07,0.042217,0.00060146,0.0088666,0.00080709,NaN,0.00014433,0.010397,0.0031839,0.0046389,0.0034366,0.01548,0.0082556,0.0037835,0.0016088,NaN,0.017916,0.022489
0.0017337,0,0,0.019196,0.023673,0.021071,0.0012192,0.0019816,0.0037241,0.0056782,0.0081739,0.0027323,0.0035207,0.0033445,0.0020541,0.36057,0,0,0,0,0.017261,0,0.001631,4.1892e-06,9.4637e-07,0.014427,0.0011502,0.0068646,0.00024948,NaN,0.00010346,0.010488,0.0033215,0.00041197,0.0035313,0.0078206,0.008203,0.00233,0.14387,NaN,0.015741,0.023027
0.0041291,0.012479,0,0.0097745,0.014314,0.02643,0.0005716,0.002402,0.002835,0.012036,0.00091188,0.0034914,3.1077e-05,0.016457,2.23e-06,0.0013069,0,0,0,0.0029424,0.0040709,0.15735,6.7682e-06,0,0.00021335,0.020922,2.3815e-09,7.8613e-05,0.00087439,NaN,0.00019755,0.0064148,9.0013e-06,0.00065305,0.0022788,0.02817,0.0061069,2.6393e-05,0.0013106,NaN,0.33238,0.011284
0.0042048,0.00052762,0,0.0077458,0.0056838,0.0088526,0.0019224,0.0063739,0.003014,0.01646,0.0014131,0.0056854,0,0.025346,0.00053048,9.4704e-05,0,0,0,0,0,0,0.0031955,0,0.0013105,0.059572,0,0,0.0045028,NaN,0.00099211,6.5655e-05,0,8.1973e-06,1.0878e-05,0.025516,0.011467,0.0038956,0.053404,NaN,0.028119,0.036478
0.010235,0.00064531,0,0.026496,0.01502,0.022175,0.030288,0.052807,0.057018,0.038991,0.006596,0.023157,0,0.035367,3.3485e-06,0.038707,0,0,0,0,0.029527,0,0,0.00057977,0.00048107,0.02095,0,0,2.2892e-06,NaN,0.00066311,0.0019048,0,0,1.2904e-05,0.0015919,0.0082685,0.0054843,0.22615,NaN,0.028841,0.010467
0.17858,0.45401,0.60234,0.55049,0.50689,0.46767,0.40128,0.14523,0.25244,0.53725,0.61322,0.60669,0.55433,0.39781,0.61833,0.17575,0.59206,0.51099,0.63921,0.62158,0.47654,0.25911,0.56198,0.36489,0.34971,0.1822,0.64009,0.64625,0.58444,NaN,0.5928,0.6438,0.6181,0.53075,0.53951,0.51352,0.57145,0.64342,0.098478,NaN,0.29951,0.46712
0.00012845,0.00092947,0.0032891,0.0080331,0.0013271,0.00094644,0.0022111,0.00028157,0.00047821,0.0029936,0.0029144,0.0019311,0.0015571,0.00099051,0.0037169,0.00071392,0.014049,0.0051738,0.0039564,0.0022794,0.012499,1.2814e-06,0.0076139,0.0014597,0.0033367,0.0029108,0.0026215,0.0019971,0.0038116,NaN,0.0017276,0.010215,0.0033739,0.0029294,0.0065361,0.0029242,0.0033312,0.0030529,0.0014409,NaN,0.0019184,0.013977
