0.83109,0.36124,0.22678,0.32522,0.19836,0.23682,0.38137,0.81682,0.78512,0.20476,0.2188,0.18775,0.26752,0.64378,0.24292,0.37353,0.13493,0.28321,0.20885,0.26733,0.18697,0.71384,0.16105,0.39919,0.34682,0.42951,0.16493,0.17857,0.29734,NaN,0.2417,0.1716,0.213,0.22728,0.21573,0.17172,0.18926,0.14065,0.13884,NaN,0.14323,0.14533
0.040265,0,0,9.6305e-05,0.0039825,0.0017663,0,0.042176,0,0.0073005,0,0,0,0,0,0,0,0,0,0.0024434,0,0.014268,0,0,0,5.8643e-06,0,0,0,NaN,9.094e-05,0,0,0.0007596,0,0.010343,0.0079778,0,0.072911,NaN,0.017649,0.0066862
0,0,0,0.014514,0.0041056,0.0059238,0.0022383,1.9248e-05,0.004065,0.0039974,0.0041851,0.0033182,0.0027607,0,0.00098446,0.0060943,0,0,0,0,0.00014991,0,0,1.9251e-05,0,0.010675,0,0.0072876,0,NaN,0,0.0072756,0.0029198,0,0,0.0044818,0.0097262,0.0014699,0.11116,NaN,0.018796,0.012949
0,0,0,0,0,0.0062418,1.421e-05,1.4765e-05,0,0.014205,0,0.0029749,0,0.023251,0.00059672,0,0,0,0,0,0,0.070914,0,0,0.00077338,0.018636,0,0,0.00057111,NaN,8.1195e-05,0,0,0,0.0025792,0.019748,0.0014936,0,0.08064,NaN,0.23189,0.01297
0.020439,0,0,0.099224,0.022534,0.038129,0.058187,0.04502,0.042622,0.20176,0.14572,0.26371,0.00012944,0.041084,0,0,0,0,0,0,0.0029057,0,0.033629,0,0.011787,0.0050981,0,0.00012044,0,NaN,0.0002377,0,0,0,0,0.017726,0.0051087,0.0041936,0.0030502,NaN,0.0031718,0.0091775
0.085668,0.3289,0.51605,0.4136,0.37097,0.32819,0.2253,0.067107,0.14608,0.29797,0.36375,0.30585,0.39854,0.27748,0.5521,0.10012,0.74391,0.35408,0.57495,0.51705,0.617,0.15068,0.61054,0.21856,0.19917,0.11369,0.61168,0.59407,0.44921,NaN,0.45429,0.64822,0.53979,0.47343,0.55338,0.45471,0.54796,0.6592,0.13097,NaN,0.1888,0.65254
0.0017757,0.0094583,0,0.0005728,0.010681,0.015761,4.6536e-05,0.001365,5.4268e-06,0.011318,1.7474e-06,0.0027599,0,0.0021718,0,0,0,0,0,0,0,0.037304,0,0,0,0.029073,0,0,0.004125,NaN,0.00072917,0,0,0,0,0.017939,0.0014699,0.0013546,0.0058315,NaN,0.19613,0.011598
0.0023026,0,0,0.0068956,0.023661,0.020781,0.0011429,0.0035083,0,0.0031985,0.0018534,0,0.0027899,0,0.0019226,0.29458,0,0,0,0,0.0082347,0,0.0038098,0,0,0.020075,0.0014858,0.0022851,0,NaN,7.3667e-05,0,0,0,0.0046102,0.0080078,0,0.00073033,0.12805,NaN,0.011848,0.0015395
0.0076411,0.00089047,0,0.027234,0.0049781,0.010539,0,0.0014137,0,0.00050961,0,0.0052664,0,0,0,0,0,0,0,0,0,0,0,0,0.00095143,0.007815,0,0,0.00043205,NaN,0,0,0,0,0,0.014761,0.00095808,0,0.16717,NaN,0.017922,0.0080436
0.010812,0.29951,0.25717,0.11265,0.36073,0.33585,0.33171,0.02255,0.022114,0.25498,0.26569,0.22838,0.32826,0.012237,0.20148,0.22568,0.12116,0.3627,0.2162,0.21318,0.18474,0.012999,0.19097,0.38223,0.44049,0.36542,0.2219,0.21767,0.24833,NaN,0.3028,0.17291,0.24429,0.29853,0.2237,0.28057,0.23605,0.1924,0.16139,NaN,0.17057,0.13916
0,0.17783,0,0.70793,0,1.012e-06,0.00058166,0,0,0,6.6777e-07,0.36792,0,0,0,7.8479e-07,0,0,0.0021662,1.1088e-05,0,0,0,0.00068501,0,0,8.8232e-05,2.276e-06,0,NaN,0.11943,0.49366,5.2177e-06,0.0015297,0,6.3402e-06,0.13111,0.14799,0.43085,NaN,0,0
0,0.070216,0,0.2123,0,0.0026307,0.41845,0,0,4.0468e-06,0.00025051,0.25027,0,0,0,0.13074,0,0,0.17811,0.0011696,0,0,0,0.1348,0,0,0.0082638,2.7417e-05,0,NaN,0.11759,0.48473,0.00014335,0.016999,0,0.00049998,0.19223,0.17352,0.32845,NaN,0,0
0,0.30218,0,0.076757,0,0.080009,0.11898,0,0,6.6836e-05,0.0022988,0.25797,0,0,0,0.076499,0,0.098682,0.18079,0.14921,7.3237e-06,0,0,0.26959,0,0,0.15439,0.00023834,0,NaN,0.22589,0.021614,0.00046609,0.10817,0,0.10156,0.20211,0.21553,0.22842,NaN,0.0033837,4.8598e-06
0,0.033877,0,0.0030132,9.7413e-06,0.025056,0.4401,0,0,0.00057001,0.16577,0.12199,0.00051643,0,0,0.34849,0.025417,0.25524,0.0060345,0.049695,6.1002e-05,0,0.044962,0.036935,0,0,0.087778,0.0026104,0,NaN,0.054027,0,0.0065355,0.042445,0.0032817,0.20729,0.1736,0.092529,0.012253,NaN,0.26804,0.00092925
0,0.092517,0,0,0.070308,0.085324,0.019046,0,0,0.002172,0.35999,0.0016839,0.024261,0,0.005693,0.077842,0.22682,0.44075,0,0.065831,0.0011527,0,0.30195,0.20659,0,0,0.010216,0.028439,0,NaN,0.23981,0,0.030758,0.32547,0.19818,0.12631,0.014703,0.011473,3.3397e-05,NaN,0.1633,0.30759
0,0.0013332,0,0,0.10359,0.10308,0.0027847,0,0,0.0089354,0.22904,0.00016074,0.25911,0,0.204,0.10697,0.11632,0.20162,0.12962,7.0391e-05,0.038725,0,0.39616,0.21215,0,0,0.0030943,0.22899,9.0114e-06,NaN,0.086122,0,0.37832,0.082784,0.22301,0.20687,0.037426,0.0019571,0,NaN,0.21032,0.25874
0,0.0071353,7.4521e-06,0,0.098127,0.16296,5.5242e-05,2.1177e-05,2.7206e-05,0.13917,0.24149,0,0.13304,0,0.17908,0,0.15805,0.0037064,0.076691,1.5891e-06,0.41593,0,0.12047,0.11757,0.18769,0,0.22633,0.13553,0.00059328,NaN,0.15012,0,0.19811,0.24845,0.21985,0.18964,0.13058,0.013967,0,NaN,0.23857,0.081572
