0.31828,0.51967,0.36342,0.323,0.40426,0.38987,0.55814,0.49776,0.67721,0.35306,0.36332,0.32199,0.41922,0.35748,0.38072,0.57548,0.36193,0.44612,0.36495,0.3305,0.3684,0.42236,0.44547,0.61503,0.32242,0.63216,0.34334,0.33216,0.34642,0.33499,0.36591,0.35389,0.3847,0.46,0.44171,0.37323,0.39864,0.35492,0.22959,0.17896,0.20619,0.38424
0.032075,0.011793,0,0.020575,0.01368,0.012894,0.011987,0.032315,0.015615,0.017463,0.008705,0.018708,0,0.015308,0,0,0,0,0,3.3099e-05,0.057536,0,2.4871e-09,0.0006189,0.0022506,0.012513,0.0028351,9.4828e-06,0.00067184,0.0031515,0.0021805,2.1235e-07,0.0011363,0,1.1172e-06,0.0013934,0.0078285,0.00092051,0.068766,0.0526,0.018488,0.021252
0.015886,0.0030472,0,0.022201,0.0066201,0.0059033,0.00061051,0.018071,0.011609,0.0072673,0.0047038,0.0036052,0,0.030962,0.0028971,0,0,0,0,8.8138e-07,0.00048102,0,0.018107,0.00029319,0.0027783,0.0056896,0.0038607,0.001729,0.00010913,0.00095662,0.00052787,0,0.0021146,0,4.7876e-06,0.020149,0.0098026,0.00010282,0.11824,0.04704,0.020642,0.028419
0.007351,0,0,0.024813,0.005689,0.0031067,0.0014771,0.0086788,0.005639,0.0030369,0.0059736,0.0023812,1.2862e-07,0.023809,0,0,0,0,0,0.0026257,0.0036938,0.020927,6.1805e-11,0,0.0023314,0.020181,0.00090797,0.0005858,0.00066583,0.00077586,0.0015817,0.0004152,5.8576e-06,0,0.0033059,0.027012,0.0050985,1.424e-06,0.048974,0.049844,0.044011,0.006245
0.0058046,0,0,0.022901,0.0087606,0.0086457,0.010268,0.005376,0.0026098,0.0055876,0.0036171,0.0029066,0.0069829,0.018139,0.0036478,0.0046543,0,0,0,3.3485e-06,0.027068,0,0.0045263,0,0.0024538,0.024652,0.0013016,0.0079979,0.0012267,0.0033351,0.0016187,0.0050296,0.003536,0.0043543,0.0047847,0.019108,0.005181,0.001732,0.0015523,0.060447,0.015088,0.030759
0.0059418,0,0,0.024907,0.0059695,0.012865,0.0068726,0.0097327,0.0066998,0.0073729,0.0042806,0.0031566,0.0037134,0.016099,0.0030299,0.23674,0,0,0,0.0016154,0.018657,0,0.0037413,0,0.0025494,0.010763,0.0019535,0.0054478,0.0007482,0.0019475,0.0011399,0.0046296,0.0040729,0.0028673,0.0027661,0.012397,0.0035906,0.00082496,0.024021,0.061779,0.019097,0.024326
0.011576,0,0,0.017755,0.0044045,0.0027482,0.0031254,0.013336,0.0034192,0.0027997,0.0048283,0.0018879,0.00037063,0.016634,3.6067e-06,0,0,0,0,0.0035739,0.004531,0.28376,4.3023e-07,0,0.0022716,0.012786,0.0011262,0.00094565,0.00039626,0.00082105,0.0016903,0.00022298,2.0465e-05,1.6403e-05,0.0030302,0.02812,0.0081453,4.0724e-06,0.0043443,0.052696,0.33588,0.0056442
0.018991,0.00099168,0,0.012605,0.0046607,0.0050686,0.00048658,0.027298,0.0088895,0.0078695,0.0052675,0.0028908,0,0.10112,0.0029078,0.00045859,0,0,0,1.8893e-06,0,0.064963,0.0082314,0.0021367,0.0026238,0.017572,0.0045232,0.0015814,0.00011296,0.0011214,0.00034187,7.0465e-06,0.00065429,0,2.4636e-05,0.023098,0.01158,6.0409e-05,0.11911,0.073105,0.02692,0.032052
0.040221,0.0038379,0,0.012045,0.010835,0.012059,0.041707,0.035292,0.022449,0.020006,0.011211,0.020372,0,0.056216,3.4712e-05,0.0064664,0,0,0,0.00015468,0.032359,0,1.936e-06,0.0039931,0.0024251,0.017956,0.004377,2.4022e-05,0.0010017,0.0031045,0.0028247,0.00017006,0.00035623,0,0.00055716,0.001599,0.0058755,0.0014768,0.14792,0.068424,0.021039,0.017954
0.54188,0.45588,0.63525,0.51761,0.53326,0.54496,0.36359,0.35128,0.24478,0.5745,0.58646,0.62054,0.56816,0.36323,0.60497,0.17357,0.63704,0.55101,0.63333,0.65979,0.48594,0.20647,0.51873,0.37341,0.65619,0.24452,0.63404,0.64706,0.64735,0.64873,0.61958,0.63406,0.60254,0.53071,0.54267,0.49246,0.54282,0.63901,0.23512,0.3541,0.28986,0.4481
0.0031239,0.00097674,0.0018552,0.004601,0.0010335,0.0016436,0.001177,0.00082592,0.00053891,0.0016576,0.0015988,0.0012725,0.0012101,0.0020035,0.0028539,0.00030647,0.0016493,0.0045983,0.002662,0.0031675,0.0016561,0.00022536,0.0026917,0.0025879,0.002212,0.00072136,0.0016937,0.0019117,0.0021502,0.0015849,0.0023415,0.0020417,0.0012789,0.0013625,0.0014585,0.0012938,0.0011383,0.0019352,0.0022543,0.00082427,0.0027653,0.0060866
0.0099697,0.0076728,0.0068214,0.0097714,0.0047163,0.005721,0.0085661,0.010128,0.0069843,0.0065681,0.0045395,0.0038227,0.0049663,0.015073,0.0086029,0.0071549,0.0049082,0.0051122,0.0081785,0.010781,0.0059139,0.0046077,0.0093036,0.0034471,0.0058334,0.0077723,0.0058172,0.0069321,0.0093304,0.0059102,0.0080998,0.0075723,0.0044046,0.0047222,0.0056025,0.0039333,0.005688,0.0071774,0.0073742,0.0049249,0.00038376,0.010114
