0.0073761,0.017808,0.060801,0.1072,0.013202,0.019908,0.020288,0.033066,0.012198,0.0091933,0.040954,0.017837,0.031788,0.0095059,0.022264,0.0071128,0.002994,0.020619,0.01503,0.029518,0.011835,0.016681,0.027767,0.0077325,0.011402,0.021974,0.0056656,0.018201,0.0055382,0.012104,0.0070334,0.0048464,0.0046632,0.01093,0.018243
0.0026723,0.013022,0.011877,9.7317e-05,0.011482,0.0029456,0.025507,0.01984,0.014049,0.01947,0.00092372,0.013722,0.0047959,0.0055961,0.067887,0.0080231,0.011547,0.0063943,0.0035395,0.012297,0.019653,0.010735,0.011338,0.0061707,0.0083194,0.023012,0.020402,0.0090356,0.048658,0.01414,0.015203,0.017703,0.0068863,0.0032616,0.00089913
0.0055716,0.020221,0.013418,0.017528,0.019301,0.0070279,0.0087468,0.016999,0.005703,0.021284,0.0014499,0.010219,0.013422,0.0079338,0.0062475,0.0033847,0.00096421,0.007403,0.0075895,0.0045266,0.014024,0.015306,0.0307,0.0082344,0.0043158,0.011119,0.010482,0.019591,0.020758,0.0099354,0.011407,0.031259,0.0092174,0.0021155,0.0059861
0.020422,0.026102,0.026947,0.0022476,0.032131,0.002594,0.023678,0.029168,0.022662,0.039951,0.023063,0.041338,0.0081516,0.018743,0.072519,0.012019,0.036969,0.019735,0.019141,0.011381,0.02229,0.022353,0.033428,0.0089414,0.0088541,0.019583,0.018946,0.02619,0.071709,0.033395,0.019676,0.094563,0.040788,0.0089945,0.00051888
0.058798,0.15122,0.29004,0.20768,0.13313,0.038435,0.27989,0.2299,0.098101,0.16193,0.15189,0.074598,0.092092,0.12958,0.0045245,0.019553,0.12985,0.10836,0.1021,0.065877,0.035086,0.035767,0.18703,0.18659,0.25261,0.21518,0.15355,0.053266,0.16173,0.13359,0.032418,0.15217,0.073526,0.030729,0.026939
0.11552,0.20197,0.27479,0.24906,0.13082,0.10253,0.21126,0.27305,0.13175,0.20293,0.35746,0.27846,0.24678,0.18622,0.37103,0.38404,0.26051,0.2708,0.22561,0.23597,0.43356,0.42251,0.25624,0.35716,0.31541,0.34195,0.2518,0.1258,0.2061,0.15184,0.16229,0.22273,0.24316,0.17872,0.23789
0.069787,0.096326,0.030123,0.0096649,0.056924,0,0.058232,0.05114,0.055628,0.11877,0.091915,0.055058,0.035948,0.04436,0.10135,0.022712,0.1048,0.031253,0.042213,0.013083,0.076144,0.046301,0.066977,0.038535,0.026608,0.070311,0.1159,0.030518,0.15344,0.17905,0.023919,0.1226,0.049833,0.0099629,0.0083699
0,0.034756,0.037666,0.020822,0.041465,0.033437,0.04525,0.064957,0.061345,0.13409,0.039406,0.021993,0.01769,0.020246,0.014365,0.035362,0.041908,0.011749,0.027738,0.0082072,0.072844,0.074322,0.083724,0.028136,0.018299,0.068368,0.050432,0.027669,0.072893,0.13425,0.018028,0.14855,0.06262,0.012695,0.0093563
0.10198,0.033373,0.026558,0.0093705,0.033601,0.0097915,0.083081,0.0725,0.57171,0.23513,0.055376,0.027142,0.037688,0.027725,0.32048,0.026955,0.22387,0.043075,0.022839,0.020479,0.24163,0.08398,0.083805,0.044757,0.096816,0.081985,0.31497,0.011364,0.18671,0.14944,0.01197,0.086972,0.034358,0.013436,0.0050055
0.61787,0.40521,0.22778,0.37633,0.52795,0.78334,0.24406,0.20939,0.026861,0.057252,0.23757,0.45964,0.51164,0.55009,0.019337,0.48084,0.18659,0.48061,0.5342,0.59866,0.072934,0.27205,0.21899,0.31374,0.25737,0.14651,0.057845,0.67837,0.072459,0.18226,0.69805,0.11861,0.47495,0.72915,0.68679
0.17306,0.53488,0.3476,0.23387,0.18593,0.92804,0.42811,0.2982,0.17449,0.39532,0.67124,0.419,0.3601,0.51129,0.20503,0.44316,0.36662,0.31484,0.51539,0.15288,0.33008,0.48265,0.2577,0.24305,0.33169,0.46278,0.20456,0.15908,0.35436,0.23572,0.89827,0.29958,0.17146,0.14557,0.17477
0.81508,0.064661,0.28671,0.083991,0.72783,0.039802,0.19946,0.20473,0.34349,0.13918,0.13136,0.03629,0.63567,0.48009,0.17307,0.54744,0.32474,0.065287,0.4742,0.81737,0.10608,0.18321,0.16653,0.16378,0.1246,0.18573,0.18337,0.7964,0.11729,0.16019,0.0962,0.20926,0.11163,0.84753,0.053353
0.01043,0.01164,0.03848,0.64691,0.070547,0.02898,0.066668,0.084783,0.22256,0.067294,0.031212,0.0031996,0.0023182,0.0079388,0.32664,0.0046246,0.2004,0.61172,0.0094506,0.020465,0.23874,0.072622,0.094587,0.17289,0.041253,0.1887,0.21356,0.038096,0.091235,0.15495,0.0027715,0.13509,0.31572,0.0040332,0.75367
0.00073946,0.0037955,0.18544,0.034303,0.01504,0.0018408,0.075955,0.1653,0.13645,0.054505,0.16465,0.51872,0.0011677,0.00046675,0.16174,0.0022503,0.043492,0.0043113,0.00030358,0.0061653,0.13955,0.23166,0.18194,0.20763,0.11928,0.14,0.22999,0.0022674,0.22116,0.1616,0.0011962,0.1486,0.22806,0.0014347,0.004454
0.0002246,0.38434,0.11756,0.00062438,0.00039606,0.00052587,0.15605,0.15857,0.083168,0.19367,0.0012631,0.022524,0.00042208,0.0001348,0.040189,0.00096145,0.032188,0.0028469,8.0157e-05,0.00215,0.081166,0.020029,0.093457,0.13823,0.17725,0.014688,0.10276,0.00087354,0.11491,0.13873,0.00045572,0.067323,0.11718,0.00052345,0.0035489
5.163e-05,0.00038552,0.013285,0.00021268,9.1401e-05,0.00018968,0.032026,0.068766,0.014113,0.10662,0.00022434,0.00018744,0.00018235,3.9583e-05,0.032952,0.001215,0.016563,0.00067708,0.00047614,0.00047253,0.041443,0.0032233,0.092738,0.042984,0.15673,0.002932,0.05731,0.00050678,0.074868,0.057043,0.00037654,0.10187,0.036319,0.0002085,0.0018635
3.4141e-05,0.0001053,0.0073148,5.2209e-05,3.3061e-05,0.00057394,0.025025,0.011048,0.010912,0.031661,1.8191e-05,5.6045e-05,6.4538e-05,2.0079e-05,0.038937,0.00018765,0.010891,0.00016822,0.0001009,0.00011417,0.034404,0.00077924,0.058702,0.01891,0.034264,0.0025782,0.0066839,0.0005394,0.0063083,0.051822,0.00045612,0.018916,0.0028979,0.00033568,0.0080203
0.00037359,5.897e-06,0.0019377,2.1396e-05,4.792e-06,3.0571e-05,0.0040878,0.0071379,0.014817,0.009862,2.8478e-05,1.4404e-05,3.1192e-05,1.0041e-05,0.012155,9.639e-05,0.0051126,4.6407e-05,5.8654e-06,2.0927e-05,0.021463,0.0029162,0.028441,0.0072057,0.010307,0.0013797,0.0004152,0.0014358,0.001348,0.011002,8.9426e-05,0.012428,0.0045858,7.2893e-05,0.00011247
9.8647e-06,1.5233e-05,0.00049231,0,4.6029e-05,1.1795e-05,0.0068237,0.00081163,0,0.0013853,1.8044e-06,7.6763e-06,4.0032e-06,9.7445e-06,0.006159,3.3901e-05,0,7.5629e-05,0,1.4548e-05,0.0063352,0.0011597,0.013234,0.0052251,0.0046126,0.00078909,0.00013141,0.00068515,0.014086,0.013862,6.2506e-05,0.00020178,0.0084028,0.00011548,9.3731e-05
0,0.00016842,0.0011704,1.8795e-05,8.2281e-05,6.1703e-06,0.0057899,0.00066086,0,0.0005206,0,0,4.4079e-05,2.1406e-06,0.0031298,3.1003e-05,0,3.0445e-05,0,0.00035208,0.00074066,0.0017572,0.012668,9.3385e-05,1.6408e-05,0.00042899,0.0012125,0.00011382,0.0044383,0.015086,0.00012409,0.0067251,0.0037451,0.00017361,0.0001082
0.11111,0.056631,0.072465,0.092193,0.067736,0.084319,0.038074,0.057683,0.10816,0.27703,0.076423,0.068927,0.067193,0.070007,0.079873,0.073704,0.060829,0.084485,0.076904,0.057717,0.49467,0.044686,0.49121,0.41086,0.52524,0.10008,0.33895,0.094391,0.531,0.35766,0.08491,0.039384,0.081619,0.082812,0.074316
0.11248,0.062459,0.057017,0.11374,0.074709,0.086016,0.043824,0.058629,0.139,0.30585,0.067213,0.063431,0.05462,0.084105,0.047136,0.065888,0.075577,0.079924,0.071967,0.074475,0.10165,0.038606,0.1675,0.048271,0.035436,0.0098412,0.052468,0.090325,0.020863,0.186,0.086196,0.044036,0.069056,0.091318,0.07411
0.088125,0.043961,0.048333,0.090902,0.065861,0.10158,0.036235,0.090419,0.11719,0.12771,0.055615,0.068682,0.060015,0.072355,0.061289,0.071629,0.075954,0.06284,0.064401,0.073349,0.033398,0.031183,0.088728,0.038343,0.027046,0.013656,0.049453,0.076326,0.015082,0.077883,0.072892,0.042852,0.075384,0.087408,0.086232
0.11346,0.02965,0.035169,0.10111,0.084071,0.081802,0.043205,0.059279,0.10994,0.091578,0.051306,0.072962,0.066345,0.079046,0.065883,0.086557,0.084333,0.048731,0.080098,0.077819,0.026415,0.036049,0.063534,0.04292,0.030278,0.020548,0.051746,0.11161,0.064132,0.12282,0.086034,0.034616,0.078651,0.085926,0.079145
0.07782,0.040074,0.028567,0.12082,0.072271,0.09759,0.030371,0.049911,0.11355,0.014193,0.04269,0.056854,0.066386,0.081693,0.08787,0.074569,0.084059,0.045455,0.077787,0.065509,0.046943,0.03074,0.047506,0.04349,0.022621,0.021226,0.056881,0.12217,0.07843,0.10286,0.081169,0.02758,0.079873,0.083106,0.056483
0.10589,0.023173,0.01911,0.070059,0.076839,0.094846,0.025092,0.097245,0.33824,0.014151,0.053437,0.06046,0.074902,0.092543,0.097728,0.071454,0.079493,0.22891,0.087885,0.059196,0.030736,0.02293,0.044174,0.048204,0.026124,0.017196,0.045661,0.11394,0.043911,0.04361,0.078282,0.017248,0.06896,0.088259,0.07154
0.12149,0.026165,0.013958,0.07715,0.076161,0.089704,0.01855,0.18063,0.070601,0.037148,0.087093,0.042032,0.21132,0.14586,0.15305,0.058665,0.071685,0.20318,0.16698,0.065469,0.039179,0.011308,0.054471,0.066929,0.028578,0.054163,0.043688,0.093259,0.075962,0.023871,0.10064,0.02024,0.055467,0.096073,0.061935
0.15613,0.16658,0.048353,0.073317,0.065804,0.11569,0.013821,0.18898,0.0014537,0.041945,0.10651,0.035686,0.13189,0.15416,0.019184,0.048285,0.17404,0.040979,0.13304,0.083947,0.033284,0.32191,0.029062,0.16296,0.10314,0.22604,0.076462,0.14817,0.055098,0.03701,0.096692,0.061422,0.12308,0.13821,0.079929
0.05923,0.23765,0.28317,0.075829,0.11401,0.16177,0.016007,0.11975,0.00082265,0.06704,0.23748,0.11545,0.16545,0.12015,0.020103,0.3103,0.27882,0.044166,0.13577,0.17076,0.093028,0.19451,0.0095343,0.082251,0.18584,0.52727,0.16696,0.10705,0.071447,0.040919,0.084476,0.46622,0.211,0.17195,0.13804
0.05427,0.31365,0.39385,0.18487,0.30254,0.086682,0.73482,0.097474,0.0010463,0.02335,0.22224,0.41552,0.10188,0.10008,0.36788,0.13895,0.015208,0.16133,0.10516,0.27176,0.1007,0.26808,0.0042877,0.055774,0.015706,0.0099741,0.11772,0.042765,0.044076,0.0073761,0.22871,0.2464,0.1569,0.074943,0.27827
0.050142,0.41,0.24154,0.48359,0.14592,0.11346,0.17043,0.24873,0.13435,0.1418,0.12593,0.014739,0.387,0.29586,0.29937,0.49517,0.21878,0.081863,0.28381,0.55995,0.11403,0.15427,0.19626,0.07125,0.16136,0.23678,0.23682,0.040351,0.10872,0.19515,0.064523,0.29467,0.23109,0.023357,0.041042
