0.16254,0.1679,0.18499,0.14118,0.1981,0.15831,0.16212,0.020743,0.26619,0.01893,0.067068,0.20038,0.066168,0.12572,0.22038,0.036226,0.28883,0.10401,0.19338,0.19544,0.13169,0.07184,0.079171,0.25682,0.3378,0.11806,0.13936,0.20298,0.12548,0.032798,0.054862,0.020278,0.1472,0.2853,0.29633
0.071594,0.038971,0.029757,0.064228,0.033652,0.12764,0.041188,0.16674,0.0052209,0.030476,0.044505,0.046987,0.085709,0.079738,0.019498,0.038968,0.019998,0.023982,0.043597,0.036302,0.050917,0.058604,0.043527,0.039573,0.02616,0.1122,0.046306,0.05744,0.073101,0.098123,0.17622,0.060803,0.077108,0.016362,0.023002
0.06738,0.045221,0.047806,0.060518,0.025364,0.02352,0.042604,0.060876,0.041401,0.062844,0.079147,0.058639,0.034609,0.018583,0.020928,0.043084,0.019885,0.094382,0.016747,0.043096,0.035639,0.057832,0.044691,0.054229,0.010653,0.035784,0.040832,0.13661,0.038343,0.086371,0.036414,0.06176,0.04509,0.043664,0.080406
0.11219,0.067891,0.040985,0.11395,0.036167,0.010322,0.03315,0.063196,0.012247,0.078921,0.056912,0.064852,0.032843,0.084925,0.032099,0.064621,0.015626,0.023553,0.043446,0.021323,0.034536,0.043811,0.085214,0.02522,0.0052629,0.037888,0.027985,0.038879,0.01925,0.079668,0.013945,0.079952,0.066956,0.10764,0.03061
0.029601,0.064004,0.028254,0.025518,0.026239,0.055297,0.057335,0.032145,0.0077911,0.091076,0.076009,0.045457,0.056868,0.032146,0.045028,0.059588,0.043716,0.086864,0.056199,0.021819,0.044056,0.060316,0.0562,0.04445,0.025939,0.063019,0.067214,0.032052,0.052,0.085718,0.015448,0.10838,0.096286,0.025482,0.018164
0.050062,0.046358,0.025806,0.021595,0.057165,0.069614,0.074566,0.040739,0.011391,0.1216,0.058025,0.038586,0.093893,0.041038,0.079404,0.096688,0.04947,0.024421,0.054919,0.016688,0.051874,0.093104,0.059647,0.021369,0.019672,0.060479,0.029787,0.056858,0.041482,0.09271,0.04264,0.12455,0.076408,0.023305,0.015839
0.16245,0.10838,0.032022,0.077845,0.052756,0.042992,0.032173,0.051972,0.0084775,0.16478,0.081543,0.080522,0.039688,0.092053,0.019456,0.08283,0.013137,0.097796,0.033129,0.038299,0.03784,0.060958,0.1187,0.010766,0.0064667,0.046423,0.047458,0.045113,0.05693,0.1066,0.039356,0.095591,0.075291,0.13661,0.015815
0.11635,0.084864,0.037661,0.027565,0.055066,0.027266,0.037994,0.053754,0.032582,0.12744,0.090129,0.094925,0.11203,0.045757,0.01995,0.10278,0.012692,0.044654,0.036068,0.031377,0.045367,0.089766,0.086477,0.035535,0.016483,0.042341,0.041832,0.12317,0.053786,0.1144,0.19645,0.14375,0.087754,0.061189,0.15929
0.064353,0.096511,0.032714,0.049083,0.10264,0.15916,0.043736,0.20605,0.0080151,0.11913,0.10913,0.10097,0.11657,0.061622,0.024484,0.22084,0.0087027,0.13024,0.056381,0.055655,0.050841,0.066256,0.097915,0.034909,0.045739,0.084503,0.048296,0.11023,0.081537,0.1411,0.1269,0.11958,0.13912,0.038058,0.020983
0.16338,0.27967,0.53989,0.41837,0.4127,0.32575,0.47502,0.30364,0.6065,0.18478,0.33741,0.26839,0.36142,0.41818,0.51872,0.2543,0.52787,0.37002,0.4659,0.53986,0.51717,0.39746,0.3283,0.4769,0.50568,0.39919,0.51088,0.19655,0.45802,0.1624,0.29767,0.18529,0.18869,0.2622,0.33901
