0.21768,0.32243,0.33883,0.047874,0.31935,0.26965,0.21406,0.39325,0.24862,0.34833,0.27712,0.10276,0.35866,0.19963,0.026396,0.029726,0.3487,0.11214,0.37502,0.089479,0.18002,0.070802,0.024523,0.024136,0.01548,0.016074,0.23879,0.083361,0.14233,0.23211,0.040714,0.040031,0.18553,0.27987,0.21447,0.095268,0.057257,0.046638,0.25209,0.019326,0.18068,0.053066,0.067798,0.070763,0.042223,0.034977,0.026499
0.018831,3.3973e-05,0,0.10791,0,0,0.012616,0.010394,0.036785,0.0082425,0.16377,0.027707,0.033982,0.033161,0.041487,0.030193,0.00052145,0.096379,0.0099229,0.066679,0.015001,0.040215,0.049851,0.024827,0.045477,0.034677,0.07274,0.040276,0.011474,0.032606,0.12992,0.020639,0.028571,0.0062299,0.02366,0.10193,0.042553,0.056311,0.063717,0.038687,0.014429,0.059436,0.045837,0.046897,0.049873,0.053212,0.055592
0.02858,0.013479,0.0020277,0.019662,0,0,0.0048912,0.010736,0.0048374,0.020519,0.026574,0.062957,0.0064483,0.013249,0.056856,0.054925,0.012684,0.01562,0.021654,0.02289,0.037498,0.08655,0.048483,0.095359,0.050797,0.056458,0.087723,0.054856,0.0091043,0.026296,0.046155,0.048207,0.086993,0.012401,0.022449,0.055276,0.049663,0.059029,0.029112,0.046189,0.11829,0.04441,0.052393,0.057486,0.078948,0.074448,0.041804
0.011381,0.00067689,0,0.048076,0,0,0.043388,0.024007,0.0053032,0.010295,0.0090018,0.041328,0.033394,0.063171,0.079101,0.095507,0.0026887,0.094686,0.0083212,0.050247,0.020942,0.054735,0.079348,0.062724,0.081643,0.074631,0,0.01314,0.21921,0.024215,0.032935,0.084645,0.0099418,0.0026941,0.016551,0.050406,0.041752,0.081071,0,0.078856,0.045144,0.068567,0.085866,0.077413,0.070538,0.093664,0.084053
0.055621,0.010123,0,0.07162,0.0085402,0,0.0268,0.044936,0.041634,0.02222,0.063198,0.060257,0.010498,0.14941,0.082605,0.083385,0.0057849,0.017187,0.0083741,0.052068,0.093009,0.048571,0.090778,0.12626,0.083988,0.086548,0,0.11876,0.010501,0.035214,0.092451,0.10356,0.028635,0.0069299,0.019293,0.035187,0.029093,0.077147,0,0.092708,0.0801,0.037713,0.063804,0.053477,0.065177,0.06101,0.058658
0.030933,0.011063,0,0.068017,0.010552,0,0.019034,0.017061,0.020294,0.010664,0.051021,0.061468,0.017357,0.035907,0.10941,0.0997,0.0089291,0.019292,0.0046734,0.097694,0.052943,0.062906,0.096688,0.086858,0.10586,0.10897,0,0.10055,0.010094,0.027597,0.11245,0.11426,0.015268,0.0081865,0.018994,0.079681,0.068534,0.093357,0,0.14179,0.031055,0.046209,0.073169,0.090073,0.090315,0.10499,0.13122
0.028557,0.00061273,0,0.050425,0,0,0.031477,0.018156,0.0040485,0.022387,0.0057086,0.03765,0.039037,0.0077485,0.12674,0.14904,0.0035726,0.099629,0.016609,0.054118,0.035397,0.080275,0.12343,0.15551,0.10968,0.12458,0,0.042637,0.041841,0.026026,0.054396,0.13962,0.010064,0.011824,0.016954,0.034489,0.048837,0.089906,0,0.1434,0.045567,0.068225,0.051084,0.058051,0.064967,0.064685,0.07734
0.021476,0.014946,0.013049,0.047925,0,0,0.018267,0.0059339,0.0043305,0.0088306,0.084031,0.091677,0.0033328,0.17041,0.10149,0.11921,0.013303,0.024319,0.009693,0.11204,0.070491,0.042522,0.12893,0.11011,0.14673,0.14312,0.018697,0.041406,0.021954,0.03028,0.04938,0.12733,0.092336,0.0037526,0.024439,0.10337,0.044604,0.13115,0.039664,0.14195,0.095627,0.070891,0.12933,0.12008,0.11488,0.15172,0.17052
0.043842,0.00028096,0,0.12296,0,0,0.021768,0.0092312,0.040289,0.017582,0.091755,0.064432,0.21,0.029386,0.19128,0.20034,0.0010535,0.12118,0.019327,0.040627,0.044777,0.071471,0.15024,0.17697,0.13963,0.1639,0.074794,0.066065,0.036122,0.040963,0.21826,0.11204,0.01157,0.0028282,0.02685,0.070652,0.047828,0.10884,0.063974,0.13198,0.092203,0.067205,0.088378,0.082899,0.09416,0.088961,0.086824
0.54301,0.62633,0.646,0.4155,0.66149,0.73035,0.60767,0.46622,0.59377,0.5308,0.22782,0.44975,0.28729,0.29788,0.18449,0.13794,0.60271,0.39948,0.52632,0.41412,0.44991,0.44195,0.2077,0.13715,0.22065,0.19084,0.50708,0.43886,0.49731,0.5245,0.22329,0.20933,0.53102,0.66521,0.61631,0.37368,0.56987,0.25637,0.55096,0.16505,0.29689,0.48428,0.34216,0.34274,0.32889,0.27222,0.26738
0.00015459,7.1067e-05,0.00038997,0.0010614,0.0002141,6.3577e-05,0.00021217,0.00095031,0.000465,0.00010275,0.00016609,0.00037964,0.00010924,2.5465e-05,0.0003861,1.8261e-05,4.1067e-05,0.00022288,0.00010088,0.00053957,4.8797e-05,1.4269e-05,0.00020647,0.00011236,0.00016078,0.00011443,0.0054918,0.0011441,0.0035472,0.00094978,0.0002953,0.00013261,0.00017686,0.00011368,0.00030122,0.00023251,5.1676e-05,2.9469e-05,0.0027884,0.00011482,1.7988e-05,0.0004117,0.0011831,0.00069243,2.3863e-05,0.00062959,7.6034e-05
