0.091567,0.11356,0.27991,0.034622,0.071548,0.23638,0.12774,0.016548,0.10102,0.27655,0.41211,0.029302,0.45153,0.035738,0.027434,0.092168,0.097418,0.16049,0.31395,0.078286,0.098596,0.051542,0.014047,0.030993,0.036132,0.020055,0.036461,0.088862,0.012239,0.030244,0.12639,0.044197,0.051913,0.059541,0.10078,0.11657,0.02235,0.027649,0.12141,0.042289,0.13432,0.041176,0.11353,0.086687,0.054174,0.070817,0.035209
0.0091597,0.0013179,0,0.0017311,0,0,0.025445,0.0094957,0.0016265,0.0032413,0.011193,0.01583,0.022717,0.013442,0.046809,0.023224,0.006092,0.043976,0.0099999,0.0057355,0,0.046218,0.016121,0.042507,0.039064,0.028577,0,0.0050045,0.0072262,0.031801,0,0.060229,0,0,0,0.036403,0.02524,0.040044,0,0.037393,0.070022,0.046011,0.054267,0.053678,0.050374,0.033391,0.039806
0.016962,0.0037718,0,0.0016635,0.0048474,0,0.016733,0.01838,0.041504,0.0053729,0.057853,0.056592,0.0099408,0.027982,0.079962,0.10772,0.0021756,0.00057902,0.0049443,0.052432,0.04621,0.041169,0.05325,0.063739,0.034893,0.02572,0,0.10688,0.020622,0.14749,0.066462,0.012255,0,0,0,0.038837,0.03375,0.033916,0,0.073806,0.051168,0.016636,0.051693,0.027624,0.067715,0.039573,0.051547
0.016444,0.0012897,0.011114,0.0031487,0,0,0.020457,0.017503,0.0023099,0.011145,0.060235,0.04454,0.027582,0.25509,0.12934,0.02456,0.0019764,0.055989,0.014432,0.066576,0.0053425,0.020201,0.034099,0.05733,0.035118,0.05115,0,0.033684,0.072036,0.030006,0,0.1921,0,0,0.0014432,0.06888,0.027263,0.17149,0,0.11494,0.053468,0.065609,0.037811,0.032204,0.048198,0.061183,0.14339
0.042343,0.048463,0,0.23703,0,0,0.016309,0.15895,0.041568,0.011153,0.053897,0.082837,0.088029,0.063091,0.082696,0.14277,0.00066352,0.078036,0.018761,0.36248,0.052848,0.097572,0.30548,0.10607,0.075253,0.31795,0.19212,0.045698,0.10022,0.0366,0.10603,0.16309,0.0023014,0,0.41217,0.055244,0.033756,0.16817,0,0.089876,0.032888,0.058491,0.043775,0.037698,0.074871,0.054808,0.1567
0.55921,0.75104,0.6387,0.5659,0.71601,0.76362,0.68506,0.63737,0.71374,0.53479,0.16861,0.35004,0.30319,0.19975,0.3286,0.3271,0.79702,0.45092,0.50483,0.088567,0.57513,0.4368,0.24028,0.29304,0.54334,0.45626,0.66715,0.48849,0.69874,0.47681,0.43851,0.26208,0.68065,0.68756,0.31225,0.39881,0.6832,0.17041,0.79347,0.27314,0.34616,0.45785,0.57689,0.57497,0.46237,0.56887,0.17163
0.031063,0.0028157,0.0049921,0.0003177,0,0,0.024219,0.033155,0.00089787,0.022724,0.045789,0.11066,0.024501,0.19091,0.1485,0.012817,0.00035887,0.063577,0.01018,0.10796,0.00047033,0.085989,0.076942,0.13512,0.04591,0.046988,0,0.033256,0.025829,0.039483,0,0.054883,0,0,0.0014048,0.050032,0.026649,0.17612,0,0.09138,0.069864,0.10046,0.018022,0.038579,0.051479,0.033758,0.13944
0.072755,0.0075841,0,0.00099136,0.022738,0,0.022665,0.024022,0.041285,0.028081,0.065962,0.0665,0.00050155,0.059796,0.052384,0.13967,0.0015637,0.00057458,0.0077903,0.10342,0.035446,0.058782,0.14455,0.092338,0.055912,0.029061,0,0.14079,0.016959,0.15159,0.13317,0.0069532,0,0,0,0.061685,0.039775,0.072776,0,0.097717,0.054792,0.050896,0.019058,0.0319,0.071905,0.044841,0.086451
0.026611,0.004299,0,5.843e-05,0,0,0.029983,0.047995,7.8137e-05,0.028022,0.017886,0.097399,0.025293,0.025323,0.05866,0.015398,0.0077914,0.079326,0.022476,0.041804,0,0.099267,0.059199,0.1142,0.052146,0.015777,0,0.054972,0.026305,0.031017,0,0.11564,0,0,0,0.066145,0.043407,0.084898,0,0.084756,0.10288,0.091588,0.046703,0.048209,0.059838,0.034839,0.088397
0.13389,0.065857,0.065285,0.15454,0.18486,0,0.031391,0.036578,0.055976,0.078918,0.10646,0.1463,0.046715,0.12888,0.045625,0.11457,0.084939,0.066529,0.092631,0.092746,0.18596,0.062456,0.056033,0.064674,0.082236,0.0084633,0.10427,0.0023661,0.019822,0.024957,0.12944,0.088572,0.26513,0.2529,0.17195,0.10739,0.064607,0.054528,0.085119,0.094704,0.084448,0.071283,0.038251,0.068453,0.059075,0.057918,0.087429
0.042641,0.0078766,0.3488,0.022276,0.046966,0.20157,0.12951,0.044858,0.056152,0.33845,0.31218,0.0071232,0,0.0018794,0.070669,0,0.011773,0.18475,0.36437,0.088893,0.00018576,0.034964,0.013594,0.068378,0.038773,0.0011507,0.021011,0.062657,0.065317,0.0072365,0.082759,0.038413,0.047336,0.020595,0.040929,0.096028,0.0069036,0.059287,0.077861,0.01646,0.11567,0.0036006,0.32444,0.14191,0.00060006,0.0011516,0.0021831
0.0083981,0.007473,0.043478,0.014702,0.008863,0.013377,0.035046,0.02323,0.36166,0.016959,0.0043345,0.0051539,0.0011141,0.0057624,0.15184,0.042283,0.12931,0.0021208,0.020931,0.040012,0.0014187,0.00027976,0.021846,0.0066759,0.0068161,0.16198,0.059137,0.032007,0.081377,0.11155,0.0074,0.054444,0.004363,0.0032634,0.0095941,0.022477,0.0060306,0.01056,0.25343,0.054661,0.0037361,0.033312,0.037023,0.024395,0.00011601,0.21834,0.0075857
0.025683,0.038615,0.046977,0.036683,0.018241,0.023968,0.051235,0.039769,0.069309,0.030685,0.0050396,0.016911,0.51971,0.018431,0.081129,0.0014862,0.0021347,0.024605,0.049912,0.059671,0.0047766,0.00235,0.0052626,0.017466,0.021083,0.057723,0.10648,0.069296,0.067611,0.026318,0.010937,0.071328,0.013122,0.0082568,0.016092,0.0076077,0.067196,0.024292,0.094387,0.060939,0.0056285,0.008706,0.051136,0.059949,0.20938,0.053568,0.021743
0.13613,0.11904,0.071088,0.047458,0.015377,0.062302,0.061159,0.062402,0.062115,0.043405,0.011221,0.036765,0.013113,0.1262,0.11921,0.011314,0.033835,0.041258,0.053003,0.062081,0.010637,0.017318,0.027639,0.020043,0.042288,0.069447,0.11722,0.092286,0.10095,0.087906,0.022257,0.068319,0.033243,0.012505,0.048065,0.0088485,0.12348,0.037711,0.098666,0.033136,0.017743,0.0185,0.057251,0.063685,0.037927,0.066164,0.028709
0.047432,0.083213,0.061978,0.078638,0.026045,0.090281,0.11349,0.092943,0.071229,0.059214,0.008332,0.05387,0.044312,0.053811,0.132,0.18874,0.045238,0.052077,0.055626,0.060729,0.14237,0.05479,0.062933,0.02284,0.070051,0.070662,0.11479,0.10067,0.10228,0.1096,0.025513,0.1003,0.038182,0.012282,0.055498,0.034639,0.13978,0.03953,0.092795,0.022446,0.03206,0.043074,0.056719,0.1511,0.063038,0.088897,0.22581
0.052798,0.30303,0.059637,0.10273,0.050725,0.07368,0.12394,0.10979,0.076309,0.055464,0.01605,0.053083,0.046131,0.06885,0.044784,0.05779,0.04806,0.053388,0.049448,0.11762,0.032186,0.073641,0.092873,0.024117,0.078327,0.078443,0.11849,0.1038,0.10389,0.11519,0.044462,0.060576,0.038018,0.010137,0.06535,0.047048,0.12844,0.096217,0.092343,0.027938,0.033888,0.097157,0.068936,0.20223,0.071907,0.091056,0.1561
