0.19084,0.35056,0.32264,0.37018,0.37466,0.40316,0.26602,0.32296,0.27262,0.28936,0.16819,0.070385,0.29495,0.22429,0.029343,0.050191,0.38125,0.12476,0.30172,0.042201,0.17935,0.040139,0.037357,0.025103,0.027345,0.03294,0.22252,0.23898,0.31793,0.21717,0.031119,0.058813,0.1723,0.40833,0.16321,0.031519,0.049911,0.032528,0.27087,0.023729,0.062219,0.057125,0.06277,0.065954,0.043484,0.051583,0.056902
0.031716,3.1211e-05,0,0.0036633,0,0,0.017474,0.026486,0.047406,0.021377,0.12722,0.067535,0.037204,0.027519,0.03301,0.020135,0.00047309,0.05972,0.021524,0.051999,0.02982,0.050058,0.087162,0.025507,0.070138,0.053597,0.10702,0.026082,0.018042,0.030009,0.065322,0.022129,0.032604,0.0028871,0.037408,0.064741,0.060518,0.050296,0.058288,0.039309,0.036232,0.065601,0.065559,0.063693,0.068649,0.070809,0.076726
0.036169,0.015657,0.0095763,0.001259,0,0,0.0081055,0.0094548,0.0033676,0.025145,0.04724,0.059013,0.00803,0.035803,0.074828,0.060785,0.010926,0.055802,0.028264,0.044748,0.0025795,0.062813,0.047008,0.096932,0.039076,0.083728,0.079854,0.026575,0.015151,0.03021,0.053129,0.049971,0.071724,0.0037427,0.039302,0.055095,0.064223,0.059998,0.028,0.045369,0.076352,0.04289,0.044417,0.056411,0.051332,0.047565,0.063728
0.020616,0.0014577,0,0.0015264,0,0,0.041723,0.039578,0.0074675,0.028047,0.066346,0.090965,0.055216,0.083069,0.060736,0.11523,0.0014375,0.061633,0.020256,0.080042,0.008914,0.075606,0.093662,0.05322,0.087805,0.10886,0,0.021151,0.070277,0.027941,0.090855,0.087313,0.01972,0.012187,0.0492,0.073796,0.082296,0.076698,0,0.086083,0.064991,0.10062,0.087677,0.069206,0.082617,0.09071,0.094576
0.055489,0.0083341,0,0.002538,0.0288,0,0.041137,0.062665,0.038344,0.027952,0.053773,0.094555,0.0092324,0.075923,0.11222,0.059188,0.002887,0.028777,0.013514,0.077702,0.11933,0.098756,0.099135,0.12993,0.092055,0.098956,0,0.029348,0.0095453,0.047477,0.059806,0.089673,0.047651,0.013691,0.046243,0.073053,0.076486,0.084428,0,0.085429,0.089966,0.073521,0.066319,0.05792,0.066363,0.073939,0.074008
0.046893,0.013283,0.00011903,0.0020817,0.014146,0,0.027084,0.019365,0.037546,0.02912,0.044448,0.080243,0.023621,0.030234,0.094442,0.083045,0.002606,0.031011,0.010961,0.11961,0.08316,0.088896,0.08901,0.078008,0.079372,0.10687,0,0.028394,0.031311,0.027635,0.10781,0.085515,0.022931,0.0027091,0.047362,0.11085,0.10281,0.10147,0,0.14306,0.07423,0.11028,0.09236,0.087985,0.12622,0.11473,0.12068
0.031845,0.00075947,0,0.0025341,0,0,0.06257,0.027397,0.0098204,0.028191,0.072391,0.10162,0.064368,0.032275,0.14125,0.15061,0.0039888,0.062433,0.023289,0.086566,0.044879,0.10675,0.1334,0.15811,0.11187,0.12652,0,0.051831,0.031698,0.023953,0.12895,0.11953,0.017581,0.0025114,0.049833,0.080157,0.095401,0.11088,0,0.1072,0.079505,0.066344,0.053716,0.055874,0.076221,0.062707,0.08932
0.027341,0.015952,0.011119,0.0019812,0,0,0.030344,0.024723,0.0024675,0.024406,0.085365,0.12492,4.8531e-05,0.16629,0.099376,0.067925,0.014161,0.060851,0.023405,0.12959,0.0050456,0.13523,0.09467,0.1012,0.14543,0.11534,0.00014768,0.028834,0.014812,0.031814,0.080753,0.15423,0.091485,0.021412,0.040029,0.14327,0.13066,0.14041,0.037269,0.15799,0.14685,0.15865,0.15114,0.1301,0.15712,0.13923,0.14082
0.045604,0.00028268,0,0.0042687,0,0,0.032091,0.0099485,0.052524,0.023712,0.067851,0.11527,0.16883,0.05015,0.18562,0.23814,0.00039317,0.074138,0.027267,0.10306,0.069667,0.14961,0.13689,0.1807,0.10462,0.12788,0.11233,0.02867,0.032598,0.050284,0.18197,0.097893,0.02319,0.0082556,0.039586,0.11738,0.11273,0.12527,0.058493,0.09982,0.097827,0.07723,0.076218,0.06665,0.08975,0.060476,0.093694
0.51003,0.59136,0.65494,0.60848,0.58074,0.59455,0.47215,0.45618,0.52704,0.5009,0.26439,0.1915,0.33663,0.27156,0.16761,0.15121,0.57966,0.4373,0.52711,0.26229,0.4552,0.18733,0.17908,0.14832,0.24043,0.14407,0.47696,0.51817,0.45703,0.51207,0.19778,0.23255,0.4989,0.52298,0.48611,0.24757,0.22269,0.21625,0.54565,0.21028,0.26399,0.24341,0.29768,0.34439,0.23587,0.28641,0.18709
0.0099104,0.018678,0.009268,0.038035,0.015044,0.026869,0.011279,0.020585,0.011854,0.0030847,0.00025682,0.010682,0.0019096,0.00079228,0.0086726,0.0086038,0.030483,0.014789,0.0055377,0.01134,0.0020328,0.011216,0.031951,0.0063931,0.011147,0.0077575,0.010683,0.015511,0.051684,0.0078054,0.015099,0.00018678,0.011796,0.00087602,0.018743,0.0084101,0.039243,0.0018247,0.012322,0.0069267,0.0046343,0.023156,0.029067,0.013485,0.013302,0.014457,0.00054741
0.021741,0.031624,0.023909,0.057123,0.026869,0.061059,0.028214,0.036831,0.03005,0.0062345,0.00030018,0.015598,0.0015614,0.0032873,0.018327,0.015565,0.035807,0.027473,0.012632,0.028275,0.00091451,0.021782,0.033442,0.0086094,0.019001,0.003183,0.007315,0.026461,0.086519,0.015982,0.023361,0.0022401,0.021998,0.0017045,0.026793,0.020003,0.052001,0.0048135,0.025158,0.013001,0.010976,0.031271,0.050466,0.022386,0.019404,0.020298,0.0012102
