0.55921,0.48292,0.36975,0.41565,0.50094,0.58956,0.52328,0.51537,0.65543,0.40908,0.43506,0.45053,0.63204,0.55913,0.43877,0.46988,0.46373,0.4508,0.48369,0.37723,0.44903,0.32438,0.46936,0.44519,0.40515,0.54381,0.4168,0.47308,0.47966,0.55331,0.41965,0.4894,0.43857,0.49732,0.20209,0.47374,0.4496,0.4154,0.48405,0.39579
0.0085645,0.0022777,0.0026137,0.014812,0.015145,0.02187,0.0080921,0.0073417,0.021898,0.011296,0.0030196,0.0035144,0.0021724,0.020029,0,8.2671e-06,0.0062889,0.018694,0.0083465,0.0046739,0.00050635,0.062703,0,0.030595,8.0437e-07,0.00059997,1.7318e-05,0.039807,0,0,0,0.007023,2.7434e-05,8.1998e-05,0.043083,0.00081814,0,0.01385,9.3886e-05,0.002287
0.0040236,0.00055537,0.00012573,0.0032821,0.0021909,0.0076241,0.0016992,0.0062307,0.0067303,0.0027042,0.0092667,0.0029317,0.0021965,0.0078407,0,0,0.009412,0.0010498,0.0010201,3.9408e-05,0.0020556,0.021081,0.00014628,5.9695e-05,0.00089202,0,3.1326e-05,0.010949,0,0,0,0.00012504,0,0.00065705,0.092741,0.0052304,0,0.0073615,0.0021435,5.7282e-06
0.0082264,0.00068179,0.0018983,0.00035459,0.0024119,0.0080298,0.003478,0.0053756,0.0065184,0.0014315,0.0026848,0.0012216,0.001871,0.015312,0,0.00033743,0.0067975,0.014715,0.01137,0,0.00092154,0.079495,2.9598e-08,0.010602,0,0,0,0.036632,0,0,0,3.5547e-07,0.005622,4.1772e-05,0.040243,0.00082162,0,0.0072981,0.00033394,1.9732e-05
0.00517,0.0016853,0.0037358,0.0019048,0.030654,0.0067964,0.0035752,0.005242,0.004557,0.00041382,0.0169,0.01723,0.0065102,0.008657,0.037379,0.014308,0.013387,0.021834,0.0075189,0.0021528,0.02184,0.024813,0.022182,0.0096053,0.010521,1.1948e-05,6.2275e-05,0.039105,0,0,0.022575,0.004325,0.12093,0.00036035,0.045928,0.0040847,0.0067361,0.011155,0.00014361,0.00057699
0.010952,0.0018984,0.002551,0.0043608,0.011973,0.0081862,0.0025617,0.0076001,0.0027869,0.00049402,0.0088193,0.0080067,0.0056332,0.042239,0.019436,0.024973,0.0066188,0.0053573,0.0025327,0.0057283,0.014209,0.093014,0.0081816,0.048336,0.006527,9.3065e-06,0.00019166,0.029028,0,0,0.016661,0.0013532,0.020631,0.00084066,0.069188,0.0030043,0.0036027,0.012039,0.00015776,0.0008027
0.013456,0.00057475,0.00081339,0.00063422,0.0030109,0.0054849,0.0011195,0.005328,0.0077127,0.0025567,0.0028214,0.0023474,0.0058309,0.018949,0.0010787,0.0010658,0.0072614,0.046981,0.052776,0.00011829,0.0020281,0.026698,5.0739e-05,0.0074971,1.5044e-07,0,2.5761e-08,0.034538,0,0,0.0001458,6.1827e-05,0.00075306,0.00012631,0.091633,0.0019097,4.5701e-06,0.0053166,0.00012485,3.3089e-05
0.010935,0.0006588,0.00053185,0.0086704,0.0018617,0.010457,0.0026152,0.0095294,0.012103,0.005465,0.0041897,0.0020587,0.0022976,0.026064,0,5.9195e-06,0.0099366,0.0042137,0.0060292,0,0.0013599,0.09801,8.0728e-05,0.00026261,0.0014235,0,9.5906e-05,0.007824,0,0,0,9.7669e-06,0,0.00021617,0.14356,0.0033453,0,0.014189,0.00034997,1.7717e-06
0.029704,0.0020873,0.0014939,0.0045123,0.014236,0.017923,0.0031335,0.014782,0.012205,0.012944,0.0041247,0.0049485,0.0023054,0.058271,0,1.3399e-05,0.0073908,0.11771,0.042874,0.001582,0.00067722,0.034434,2.6468e-07,0.020257,3.0014e-07,0.00010757,7.0386e-06,0.017426,0,0,0,0.030603,0.0050071,0.00024959,0.10742,0.0018866,0,0.0077359,0.00011281,0.000777
0.34805,0.50517,0.61367,0.54302,0.41634,0.32161,0.44873,0.42123,0.26833,0.55101,0.51206,0.50595,0.33771,0.24147,0.50183,0.4874,0.4666,0.31607,0.38094,0.60502,0.50611,0.23417,0.49829,0.42582,0.57048,0.45348,0.58042,0.30969,0.51909,0.44544,0.53946,0.46521,0.40715,0.49826,0.16302,0.50407,0.53843,0.50445,0.51101,0.59817
