0.03431,0.037424,0.041359,0.0084242,0.014092,0.046821,0.0027999,0.010903,0.084195,0.067924,0.0047472,0.011014,0.024675,0.023761,0.020146,0.0042099,0.020254,0.0067596,0.028312,0.018261,0.0085407,0.01659,0.010231,0.0066671,0.030535,0.030026,0.0094175,0.053755,0.019089,0.013175,0.0090517,0.015082,0.0014177,0.010398,0.025229,0.0067618,0.030696,0.011434,0.0038655,0.039557
0.0035437,0,0.0017708,0.0001281,0,0,0.00019926,3.1248e-05,0.00013084,7.6056e-06,0.0019692,0,0,0.0053164,0,0,0,0.00073848,0.0021408,0,0.0001178,0.017976,6.431e-06,0,0,0,0,0.0093084,0,0,0,0,0,0.00017622,0.013076,0.0021457,0,0.0016488,5.3781e-05,0
0.0014133,0,0.0022529,0.00010085,0.00046131,0.0033885,6.7232e-05,0.00052845,0.0013125,9.3216e-05,0.0037882,0.0023533,0.0010409,0.012424,0.0087636,0.0032448,0.0024298,0.0029681,0.0015538,0,0.0011898,0.029706,0.0030594,0.0047754,0,0,0,0.0034211,0,0,0.00069589,0.00048342,0.037525,0.00019333,0.01013,0.00036457,0.00077514,0.00061147,0.0001328,0.00014218
0.00814,0,0.00024769,0.0010654,0.00019434,0.0014632,2.0225e-05,1.7186e-05,0.0019567,0.0050133,6.4802e-05,0,0,0.012579,0,0,0,0.027837,0.025822,0,0.00020554,0.033837,1.8706e-05,0.00033842,0.0013231,0,3.747e-06,0.0061854,0,0,0,3.3783e-07,0,0,0.064683,0.00067702,0,0.00044015,0.00015461,0
0.042682,0,0.00021578,0.033765,0.0092263,0.050421,0.1354,0.0037345,0.03685,0.028972,0.0016681,0,0,0.017994,0,0,0.00011353,4.2634e-05,0,0,0.00020891,0.01789,0,0.011252,0,0,0,0.012282,0,0,0,0.0051839,0,3.7779e-05,0.060598,0.00035526,0.02734,0.020502,0.00022758,0.03613
0.19647,0.34403,0.48995,0.363,0.28292,0.1607,0.1566,0.28471,0.1288,0.38972,0.38813,0.38742,0.20565,0.16622,0.36356,0.35022,0.33273,0.28789,0.27631,0.49481,0.38311,0.15024,0.3542,0.30285,0.45491,0.29036,0.42883,0.19187,0.3943,0.28331,0.42933,0.32563,0.26925,0.33715,0.13841,0.36261,0.3726,0.33993,0.37363,0.43819
0.0043923,0,0.00012184,0.0066121,0.00017029,0.0025641,0.0019045,0.0027431,0.0066485,3.1387e-05,0.00048832,0,0.0022873,0.010561,0,0.00062875,0,0.0085017,0.016759,0,0.001504,0.045866,0,0.0029829,0,0,8.0246e-05,0.016641,0,0,0,0,0,9.5254e-05,0.13056,0.0018863,0,0.012105,0,3.0529e-05
0.0052803,0,0.0018122,0.0035776,0.0046378,3.6787e-05,0.0035731,0.0029469,1.0342e-05,0.0004398,0.0078984,0.0079538,0.0038123,0.015618,0.023479,0.018692,0.0034347,0.013349,0.0038701,0.0050774,0.018364,0.047287,0.013667,0.028947,0.009848,0,0.00016709,0.038631,0,0,0.022549,0.0022758,0.063612,0.0005066,0.058215,0.0035697,0.004856,0.014052,7.3038e-05,0.00036556
0.00089703,0,5.7311e-05,5.3715e-05,0,0.0053332,0.0029335,0.00024301,0.0046381,7.1682e-05,0.00097342,0,0,0.0043319,0,0,0,0.0026221,0,0,0.0013441,0.04791,0.00010063,0,0,0,0,0.019721,0,0,0,2.6621e-07,0.0044968,0.00032039,0.074733,0.001552,0,0.0060341,0.001914,5.4712e-06
0.70288,0.61855,0.46221,0.58327,0.68829,0.72927,0.69651,0.69414,0.73546,0.50773,0.59028,0.59126,0.76253,0.7312,0.58405,0.62301,0.64104,0.6493,0.64523,0.48185,0.58542,0.5927,0.61872,0.64218,0.50338,0.67962,0.56151,0.64819,0.58661,0.70352,0.53837,0.65135,0.62369,0.65113,0.42436,0.62008,0.56373,0.59324,0.61995,0.48557
