0.6031,0.54684,0.34022,0.41287,0.61384,0.67366,0.62613,0.66105,0.72284,0.48297,0.5783,0.57658,0.74153,0.72236,0.57081,0.56407,0.58386,0.61008,0.58099,0.46919,0.56657,0.54192,0.59629,0.62096,0.41166,0.64554,0.53151,0.65911,0.58575,0.68019,0.51519,0.61377,0.61428,0.60973,0.40616,0.6084,0.57714,0.55208,0.56743,0.49029
0.0099121,0.00082832,0.0010285,0.018569,0.013401,0.014036,0.0091569,0.0052891,0.01291,0.0058495,0.00013646,0.00033108,0.00023831,0.012078,0,0,0.0016071,0.0048779,0.0029649,0.0058376,0.00034928,0.051875,0,0.0038941,0.0012145,0.00037476,4.5634e-05,0.030545,0,0,0,0.0019935,2.0977e-06,0.00053367,0.022118,8.9832e-05,0,0.015102,0.0010964,0.0022444
0.0046607,0.0020925,0.0032614,0.030805,0.0014925,0.004313,0.00090665,0.0030817,0.0036381,0.00083416,0.0065417,0.00031216,0.0003723,0.0026801,0,0,0.0026498,0.00020505,0.0001644,0,0.0014817,0.0011275,0.0001004,8.2614e-06,0.00064023,0,0.00060943,0.0064445,0,0,0,0.00011964,0,0.0044968,0.070179,0.0056261,0,0.0044331,0.0078553,5.0591e-06
0.0055868,0.0034181,0.0010061,0.049114,0.0022597,0.0051944,0.0022272,0.014326,0.0040226,0.0010673,0.00013795,9.9927e-05,0.00055337,0.0086596,0,7.1562e-05,0.0016158,0.0056143,0.004008,0.0012289,6.3901e-05,0.064134,0,9.8958e-05,2.1268e-05,0.00010023,0,0.026324,0,0,0,5.121e-05,0.0044033,8.8564e-05,0.034189,7.898e-05,0,0.0056526,0.0022809,8.1765e-06
0.0058081,0.00043214,0.0044545,0.001506,0.013943,0.0042779,0.0029327,0.0051708,0.002795,0.00022025,0.0086401,0.010067,0.0034226,0.0027866,0.024565,0.0079986,0.0082024,0.016074,0.0045348,0.0023808,0.021728,0.0035695,0.015445,0.00408,0.0045163,0.0001375,7.0991e-05,0.026285,0,0,0.015972,0.00323,0.094711,0.0022374,0.024146,0.003778,0.0059251,0.007925,0.0035838,0.001711
0.0085363,0.00075019,0.0036868,0.0031959,0.0068156,0.0043199,0.0025592,0.004862,0.0014343,0.00033017,0.0044028,0.0026958,0.0025845,0.025311,0.012309,0.017549,0.0033253,0.0034473,0.002056,0.0061927,0.0094572,0.074032,0.0035616,0.036203,0.0047657,0.00075182,0.00034256,0.016827,0,0,0.011577,0.00046226,0.0088639,0.0050055,0.049534,0.0017107,0.0011536,0.0081773,0.0027495,0.00098062
0.0092686,0.0030248,0.00073235,0.01296,0.0014207,0.0025635,0.00064597,0.0042565,0.0057766,0.0018548,0.00015112,0.00027804,0.0022941,0.01963,0.00016499,0.00056828,0.0017956,0.033575,0.032091,0.00083603,0.001706,0.0027001,5.0696e-06,0.0033381,1.4818e-05,0.00055674,0,0.021699,0,0,2.2212e-05,4.0125e-05,0.00026586,0.00032669,0.075884,0.0015757,6.7427e-07,0.0042086,0.0011097,3.2322e-05
0.0061683,0.0023589,0.0039603,0.013764,0.00075277,0.0049294,0.00194,0.0040462,0.013934,0.002805,0.0023746,0.00018481,0.00040887,0.01695,0,0,0.0025535,0.0022284,0.0035282,1.9319e-05,0.00047621,0.076016,2.1635e-05,2.5077e-05,0.00060628,0,0.0019028,0.0028883,0,0,0,0.00011349,0,0.0013646,0.1175,0.0019726,0,0.013339,0.0041848,3.5553e-07
0.018819,0.00054827,0.00092711,0.0041172,0.0084984,0.0096169,0.0063598,0.01594,0.0081119,0.0074383,0.00028687,0.00054952,0.00056653,0.034076,0,3.1465e-06,0.001812,0.083073,0.025746,0.0012279,0.00046779,0.0041328,2.2536e-09,0.002052,0.0019565,1.3602e-05,1.4601e-05,0.0083058,0,0,0,0.022536,0,0.0017587,0.071454,0.0015882,0,0.006872,0.0010003,0.00076904
0.32814,0.4397,0.64072,0.4531,0.33756,0.27709,0.34714,0.28197,0.22452,0.49663,0.39902,0.4089,0.24802,0.15547,0.39214,0.40974,0.39257,0.24083,0.34392,0.51309,0.39769,0.18049,0.38458,0.32934,0.5746,0.35252,0.46551,0.20157,0.41424,0.31981,0.45722,0.35769,0.27747,0.37446,0.12884,0.37518,0.41578,0.3822,0.40871,0.50395
4.7642e-05,0.00012513,3.4509e-05,1.2811e-06,3.5321e-05,2.6675e-06,1.3886e-05,9.1412e-07,8.7186e-06,7.0438e-07,0.0018002,9.3126e-05,0.0013837,2.9755e-06,4.5471e-06,7.1868e-05,3.7112e-06,1.6405e-06,7.3564e-06,0,9.7184e-05,2.2957e-05,1.0374e-05,1.3946e-05,3.3741e-06,3.6191e-05,5.3441e-06,1.2809e-07,0.00011262,0.00028673,8.6553e-05,2.8311e-05,0.0011594,0.00011021,5.914e-06,0.0001616,0.00043287,0.00028643,1.2372e-05,0.00010886
