0.050201,0.098597,0.074991,0.20702,0.064793,0.087555,0.036302,0.035065,0.055364,0.19285,0.07114,0.1191,0.14275,0.046388,0.050436,0.027007,0.14484,0.03347,0.072025,0.04236,0.027053,0.048613,0.096563,0.16892,0.058454,0.051583,0.043263,0.14678,0.065461,0.06488,0.061003,0.081351,0.068269,0.027348,0.021423,0.051967,0.042195,0.035429,0.035657,0.064955,0.10409,0.071742,0.088447,0.16222,0.04995,0.066602,0.079876,0.062207,0.039858
0.063045,0.029227,0.056285,0.01719,0.061331,0.05323,0.058557,0.059723,0.039199,0.021697,0.054731,0.028384,0.044285,0.048204,0.05986,0.063991,0.04202,0.037822,0.065986,0.086692,0.046069,0.061691,0.057089,0.012652,0.02999,0.056895,0.055623,0.074981,0.039636,0.067294,0.058494,0.070343,0.061446,0.069349,0.05861,0.041593,0.04388,0.056823,0.051737,0.081612,0.027364,0.091325,0.030058,0.014353,0.061804,0.055079,0.036989,0.053173,0.059337
0.07133,0.077218,0.065387,0.058276,0.071954,0.076794,0.066661,0.062616,0.076166,0.048046,0.058876,0.063415,0.048632,0.10381,0.069592,0.077233,0.066991,0.069215,0.062342,0.055408,0.082135,0.071514,0.084797,0.078176,0.081952,0.064926,0.06929,0.084533,0.080908,0.058884,0.055082,0.056023,0.056259,0.066182,0.074273,0.065688,0.078515,0.084864,0.069131,0.062252,0.077217,0.061088,0.056698,0.05902,0.070223,0.057784,0.057261,0.083294,0.060501
0.072165,0.072403,0.068071,0.033023,0.088454,0.063438,0.082037,0.089326,0.086844,0.038323,0.060683,0.043843,0.067491,0.067973,0.081005,0.083828,0.059363,0.08377,0.0657,0.080012,0.076776,0.081981,0.053877,0.030589,0.094824,0.076629,0.079315,0.066839,0.065586,0.11264,0.07912,0.10981,0.084424,0.065381,0.079475,0.069798,0.096394,0.071458,0.087558,0.10778,0.050174,0.049115,0.073323,0.043071,0.073663,0.077753,0.078283,0.059119,0.092413
0.081739,0.099467,0.073914,0.065614,0.087443,0.057386,0.092095,0.095802,0.080813,0.035746,0.090434,0.091467,0.053743,0.082087,0.095239,0.096031,0.09447,0.093449,0.080613,0.080813,0.091863,0.092249,0.052132,0.033271,0.086545,0.079946,0.093578,0.080435,0.095178,0.088406,0.092831,0.077263,0.076391,0.08004,0.097251,0.090818,0.083634,0.093558,0.077554,0.080884,0.11087,0.047124,0.073857,0.059304,0.078804,0.07921,0.069631,0.082028,0.092919
0.10465,0.076268,0.080201,0.042963,0.081371,0.062511,0.094846,0.095959,0.090858,0.045035,0.095796,0.094752,0.075027,0.084626,0.10371,0.10366,0.071097,0.095902,0.11061,0.089775,0.1035,0.098233,0.058925,0.03339,0.082395,0.089442,0.10305,0.066427,0.086943,0.069321,0.091678,0.061622,0.074147,0.12353,0.11637,0.10094,0.0935,0.10326,0.086414,0.063427,0.09894,0.080787,0.10135,0.026087,0.082983,0.088805,0.092664,0.084592,0.09581
0.093504,0.08287,0.1013,0.082238,0.089188,0.080623,0.10575,0.107,0.099693,0.058689,0.093254,0.070528,0.041102,0.082314,0.092228,0.10644,0.094885,0.12315,0.086033,0.11185,0.11178,0.089926,0.061662,0.079536,0.1131,0.10928,0.094265,0.078823,0.11304,0.083825,0.12942,0.082073,0.10776,0.097152,0.11951,0.10512,0.10906,0.098511,0.10724,0.082959,0.085188,0.055475,0.10158,0.063715,0.092845,0.097403,0.10777,0.087256,0.10464
0.11906,0.092595,0.10908,0.058602,0.098651,0.12319,0.11909,0.12001,0.13629,0.066139,0.098919,0.10186,0.047542,0.14574,0.12399,0.12133,0.091805,0.13414,0.092406,0.10178,0.13187,0.12013,0.10836,0.066291,0.12976,0.11795,0.12386,0.09151,0.11287,0.079644,0.096091,0.072784,0.10992,0.11413,0.12397,0.12441,0.1402,0.12187,0.12182,0.077164,0.12643,0.081977,0.098273,0.066142,0.10718,0.10494,0.10759,0.11869,0.11859
0.1487,0.12726,0.12522,0.060425,0.13008,0.11478,0.15282,0.15342,0.1215,0.039594,0.11609,0.066396,0.088105,0.12837,0.14023,0.146,0.080465,0.1352,0.13407,0.16434,0.15569,0.14722,0.11518,0.033961,0.096186,0.13799,0.14503,0.088875,0.12554,0.14828,0.13574,0.13745,0.13339,0.17562,0.15692,0.12823,0.12907,0.14112,0.15739,0.14677,0.081319,0.15299,0.094219,0.034278,0.15906,0.12264,0.096506,0.13796,0.14802
0.19509,0.24395,0.24502,0.37428,0.22648,0.28022,0.19153,0.18077,0.21271,0.45365,0.2597,0.31989,0.39119,0.20999,0.18337,0.17429,0.25389,0.19349,0.22985,0.18674,0.17311,0.18807,0.31107,0.46302,0.22664,0.21485,0.19244,0.2205,0.21453,0.22644,0.20021,0.25088,0.22758,0.18102,0.152,0.22092,0.1832,0.19279,0.20534,0.23179,0.23802,0.30807,0.28181,0.47152,0.22332,0.2494,0.27292,0.23142,0.18754
0.0014937,0.00041909,0.0024821,0.0013532,0.0014815,0.0011633,0.0019341,0.0016522,0.0023121,0.0010118,0.001861,0.00062154,0.00088957,0.0011931,0.0018599,0.0015321,0.00099107,0.0026189,0.0023899,0.0016184,0.0008763,0.0015496,0.0013339,0.0009197,0.0003902,0.0016736,0.0019422,0.0030742,0.00059126,0.00091857,0.001795,0.00085564,0.0027681,0.00099311,0.0021589,0.0012059,0.0012127,0.0018709,0.00065367,0.0011007,0.00052836,0.0019059,0.0010522,0.0011617,0.00058709,0.0017975,0.0010151,0.0012548,0.0017833
0.0042757,0.0030451,0.0019908,0.0052117,0.003915,0.0059045,0.011666,0.0072587,0.0027718,0.0034503,0.0039285,0.0068057,0.0037616,0.0029861,0.0082934,0.0073779,0.0054261,0.0077071,0.0030743,0.0045531,0.0026035,0.0080712,0.0035919,0.0031772,0.0042016,0.0047059,0.0078436,0.0079647,0.0036625,0.002085,0.002991,0.0050045,0.0094347,0.0044169,0.012712,0.0046438,0.0031688,0.0013694,0.0016285,0.0022376,0.0044729,0.0035601,0.002726,0.003276,0.0025051,0.0053705,0.0020601,0.0045432,0.0060814
0.0067993,0.01089,0.0082128,0.012143,0.0090866,0.007739,0.015665,0.013879,0.0082834,0.0053114,0.0062725,0.00076674,0.0060239,0.0090955,0.010036,0.010093,0.0095002,0.0099279,0.0054491,0.0095135,0.0063138,0.0081558,0.010091,0.0046022,0.007488,0.0097366,0.010596,0.012033,0.0078646,0.012025,0.0098418,0.013811,0.0056497,0.0075402,0.014432,0.0093601,0.012528,0.0074257,0.0094692,0.010294,0.012463,0.008086,0.0097655,0.010385,0.0099257,0.0095064,0.009149,0.0019829,0.012882
0.0082998,0.018938,0.01466,0.0083397,0.0094245,0.0071521,0.012729,0.0085943,0.020466,0.0061702,0.0031236,0,0.0061231,0.015807,0.010116,0.010767,0.01628,0.0084959,0.0025338,0.0094715,0.0082128,0.0081171,0.010801,0.0052676,0.0073652,0.011339,0.009847,0.019883,0.011448,0.012284,0.0051234,0.010639,0.0049671,0.0056467,0.025664,0.0063647,0.01781,0.015829,0.014608,0.012514,0.010094,0.014189,0.011811,0.0044024,0.014187,0.00992,0.013989,0,0.011814
0.00093207,0.0071441,0.0087092,0.0020981,0.00024514,0.0057298,0.0026214,0.010384,0.00066299,0.014754,0,0,0.0044415,0.0049909,0.0032533,0.010412,0.0065898,0.001851,0.003039,0.0084497,0.0093342,0.0063377,0.0036039,0.0044099,0.0028583,0.00072833,0.00086781,0.0080252,0.0084522,0.029325,0.0010045,0.025476,0.0028424,0.0044635,0.0068451,0.00032435,0.00042494,0.0096208,0.011365,0.023419,5.4896e-06,0.0032741,0.023752,0.0032851,0.023251,0.0058668,0.00015224,0,0.0017142
0,0,0,0,0,0,7.8231e-05,0,0,0,0,0,0,0,5.2167e-05,0,0,0,0.00024055,9.1691e-05,0,0.00013192,0,0,0,0,0,0,0,0,0,2.3831e-05,0,2.8886e-05,0,0,0,0,0.0024428,0,0,0,0,0,0.0002951,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0036698,0.0012756,0.0057565,0.0034824,0.00272,0.002683,0.0049033,0.0038807,0.004815,0.0023631,0.0036324,0.0014807,0.0017824,0.0023105,0.0039562,0.0035441,0.001891,0.0058719,0.0054637,0.003026,0.0020084,0.0040814,0.0036377,0.0020678,0.00081619,0.0045309,0.0047554,0.006156,0.0017466,0.002085,0.0048307,0.0019307,0.006653,0.0020555,0.0040379,0.0033129,0.0030087,0.0040594,0.0019554,0.0029963,0.0014966,0.0037,0.0031331,0.0028087,0.0018089,0.0039321,0.0025032,0.0031436,0.0044
0.011717,0.0078344,0.0077443,0.012659,0.0085305,0.015644,0.024407,0.016276,0.0085982,0.0074077,0.0091417,0.011001,0.0084032,0.0072916,0.018547,0.01502,0.0088682,0.019233,0.0083542,0.0073036,0.0065102,0.01912,0.0090908,0.0068381,0.010713,0.0090188,0.017815,0.012419,0.0062893,0.0090778,0.0072969,0.013577,0.028498,0.010023,0.015353,0.00998,0.0065597,0.0063867,0.0067577,0.0088858,0.0085413,0.0097937,0.0092339,0.007042,0.0089417,0.012489,0.0048835,0.0097732,0.014824
0.014072,0.021319,0.013439,0.021818,0.019229,0.01684,0.023781,0.02012,0.013241,0.014069,0.012203,0.0076794,0.015147,0.011486,0.018968,0.017074,0.01604,0.017174,0.012399,0.01336,0.015466,0.018745,0.016601,0.015094,0.01203,0.02011,0.018659,0.012026,0.020388,0.020579,0.019855,0.026193,0.012245,0.014068,0.016719,0.016431,0.017059,0.012075,0.022193,0.016712,0.020473,0.017465,0.01461,0.016323,0.012722,0.014995,0.01623,0.0036523,0.022329
0.018171,0.034454,0.037751,0.023519,0.019722,0.011546,0.013041,0.015993,0.04294,0.016044,0.0024104,0,0.013542,0.028827,0.011778,0.015406,0.030895,0.014771,0.012083,0.022301,0.029392,0.014055,0.021886,0.019922,0.016546,0.020638,0.012536,0.030015,0.019875,0.028422,0.022963,0.024348,0.0081676,0.013485,0.035562,0.021353,0.036268,0.039927,0.027021,0.024935,0.020314,0.043343,0.031089,0.028934,0.027845,0.016283,0.023881,0,0.0201
0.012474,0.036546,0.036389,0.0062241,0.0057205,0.020277,0.013299,0.028086,0.0080957,0.024374,0,0,0.04051,0.029729,0.012394,0.031013,0.01695,0.0088918,0.011035,0.037438,0.030561,0.015006,0.021088,0.034393,0.021258,0.0082766,0.0094702,0.035876,0.011508,0.062357,0.0071783,0.059478,0.011181,0.015956,0.027818,0.0092809,0.0093798,0.046129,0.022736,0.064079,0.0029673,0.01648,0.036599,0.017212,0.035805,0.019159,0.0076226,0,0.021263
0,0.0023952,0,0,0.0069584,0.00019252,0.0078848,0,0,0,0,0,0,0.0005852,0.0055598,0.00027896,0,0.00027183,0.0050025,0.0016648,0.00056838,0.0057159,0,0,0,0.00014545,0.0046482,1.3279e-05,0.0025473,0.00098445,0.006048,0.0010856,0.00034886,0.004802,0,0.002193,0,0,0.0013875,0.0019272,0,0,0.00035726,0,0.0039212,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005419,0.0019825,0.009157,0.0050104,0.0040169,0.0039114,0.0066375,0.0054383,0.0064558,0.0035959,0.0049468,0.002343,0.0021894,0.0037811,0.0056442,0.0047631,0.0029258,0.0077465,0.0068199,0.0039154,0.0026337,0.0058358,0.0052641,0.0033669,0.0013482,0.0067415,0.0065532,0.0073626,0.0031567,0.0030921,0.0076804,0.003198,0.0093841,0.0029117,0.0045198,0.0044461,0.0045944,0.0063178,0.0034127,0.0043588,0.0022487,0.0049987,0.0051683,0.0037698,0.0029844,0.0054515,0.0044329,0.0038692,0.0066504
0.01435,0.0092632,0.016475,0.018049,0.010677,0.015763,0.024608,0.019777,0.010255,0.0088308,0.010008,0.01293,0.0096809,0.013138,0.021021,0.015767,0.012347,0.021808,0.010294,0.010384,0.0097495,0.02319,0.011522,0.0068012,0.013143,0.011933,0.019932,0.014084,0.0070868,0.012201,0.01189,0.013953,0.030504,0.010973,0.014717,0.014666,0.0087726,0.0087485,0.0089623,0.01117,0.010992,0.016113,0.015771,0.0083874,0.013241,0.014987,0.0064658,0.011265,0.018162
0.019217,0.019358,0.017699,0.022244,0.021236,0.019228,0.021461,0.017222,0.013438,0.012318,0.018304,0.020938,0.015752,0.013971,0.01974,0.017911,0.019723,0.0172,0.014408,0.015773,0.01927,0.019144,0.017522,0.010838,0.01506,0.021627,0.019239,0.012176,0.021841,0.016428,0.01829,0.024943,0.013179,0.019877,0.016948,0.02115,0.015907,0.015073,0.019452,0.013486,0.022145,0.0142,0.015544,0.011831,0.014219,0.015874,0.018342,0.0054752,0.021067
0.023163,0.029779,0.032069,0.027019,0.0225,0.021029,0.019464,0.021767,0.031526,0.024642,0.0005037,0.0020635,0.020451,0.02761,0.014299,0.019858,0.031521,0.011056,0.013976,0.022732,0.028218,0.015604,0.017149,0.022161,0.02795,0.02743,0.013777,0.024308,0.032547,0.026155,0.026342,0.021229,0.011464,0.019178,0.048522,0.031024,0.030366,0.030551,0.028867,0.024535,0.024097,0.031525,0.025265,0.027826,0.027257,0.018018,0.02765,0,0.022343
