0.26052,0.35453,0.012602,0.1296,0.087794,0.32062,0.04823,0.06701,0.10206,0.11249
0.0044706,0.034641,0.076812,0.10464,0.1325,0.038859,0.027805,0.078391,0.05125,0.13443
0.017058,0.024828,0.063759,0.30469,0.266,0.016034,0.083845,0.096989,0.069414,0.035628
0.017648,0.007199,0.096034,0.020898,0.043345,0.029718,0.1162,0.11232,0.079013,0.094517
0.22607,0.1042,0.074179,0.099848,0.13647,0.2081,0.26372,0.18998,0.17704,0.23033
0.2407,0.1192,0.28073,0.16333,0.14971,0.2538,0.13328,0.14422,0.257,0.15369
0.12883,0.064334,0.14872,0.054744,0.053916,0.022966,0.070943,0.057207,0.085667,0.044707
0.03847,0.085458,0.10723,0.033554,0.042402,0.016198,0.070343,0.063306,0.052088,0.028558
0.035672,0.073862,0.10539,0.0052259,0.010713,0.03809,0.15934,0.027788,0.057594,0.074918
0.030563,0.13175,0.03454,0.083479,0.07714,0.055617,0.026285,0.16278,0.068871,0.090729
7.5981e-05,0,0,0,1.814e-05,0.00023126,2.8761e-05,0.0010477,0.045723,0
0.00095294,0,0.0050435,0,0.00024732,0.00091583,8.4251e-05,0.002035,0.10308,1.1706e-05
0.004075,0,0.034922,0.00089135,0.021092,0.0037657,0.00014317,0.024052,0.065457,0.0014191
0.01433,0,0.33738,0.35173,0.35649,0.011497,0.028264,0.052401,0.060966,0.14293
0.42537,0,0.19535,0.29433,0.30023,0.030533,0.14626,0.2834,0.20353,0.25582
0.25648,4.0839e-05,0.14148,0.16996,0.12821,0.46117,0.27321,0.17165,0.13291,0.24945
0.14113,0.47075,0.11472,0.030595,0.054518,0.30684,0.27806,0.23347,0.13923,0.10883
0.15757,0.18679,0.093878,0.032737,0.040572,0.044523,0.097774,0.080469,0.053414,0.064245
1.9555e-06,0.18531,0.066304,0.11975,0.098488,0.036207,0.057768,0.066595,0.089498,0.078459
0,0.15711,0.010929,1.4002e-06,0.00013002,0.10431,0.11841,0.084879,0.1062,0.098822
0.09612,0.31607,0.10519,0.097139,0.25256,0.093537,0.13335,0.12476,0.060189,0.13945
0.096722,0.22973,0.10982,0.091485,0.053819,0.062314,0.13265,0.14295,0.065782,0.10939
0.10291,0.2015,0.095888,0.10978,0.064651,0.063059,0.11074,0.10737,0.061865,0.14083
0.097477,0.092295,0.096243,0.079072,0.082798,0.05959,0.092378,0.12658,0.067022,0.096417
0.092999,0.059722,0.098649,0.077971,0.067321,0.064466,0.15159,0.11323,0.062879,0.11154
0.094613,0.038114,0.12659,0.071744,0.082089,0.04341,0.18766,0.091222,0.0998,0.099051
0.33228,0.02523,0.22594,0.094746,0.08191,0.16049,0.16769,0.17272,0.23198,0.17843
0.086769,0.012739,0.14168,0.22775,0.074031,0.13214,0.023877,0.12095,0.23233,0.10715
6.1415e-05,0.021022,0,0.15031,0.24081,0.29554,2.4583e-05,1.2931e-05,0.043674,0.017724
4.0726e-05,0.0035774,0,0,4.1289e-06,0.025456,4.5596e-05,0.00020302,0.074477,1.5004e-06
0.33011,0.62258,0.33584,0.55619,0.46733,0.48103,0.40965,0.47952,0.41135,0.38562
0.33764,0.23756,0.24513,0.23351,0.2682,0.20975,0.27316,0.20456,0.26697,0.23538
