0.064529,0.28997,0.014673,0.072802,0.23783,0.12925,0.18602,0.10437,0.044452,0.0051372
0.0083766,0.12208,0.05853,0.0012021,0.0021449,0.031645,0.059594,0.11562,0.11534,0.10351
0.1398,0.15795,0.19253,0.13875,0.13948,0.12577,0.053708,0.11067,0.13812,0.07247
0.071893,0.10745,0.080125,0.097461,0.058107,0.076143,0.095081,0.063111,0.18527,0.17371
0.25854,0.13776,0.21988,0.26592,0.21265,0.37927,0.24047,0.14732,0.1166,0.27437
0.24696,0.086252,0.26529,0.25276,0.11618,0.14572,0.18671,0.17234,0.17178,0.13187
0.072264,0.025551,0.071555,0.031839,0.058831,0.038261,0.062683,0.074476,0.13551,0.061534
0.11232,0.022362,0.063925,0.12852,0.15134,0.011621,0.085022,0.076324,0.026458,0.11407
0.0077157,0.041874,0.025541,0.0022822,0.0022111,0.02373,0.014229,0.059264,0.043205,0.061309
0.017597,0.0087513,0.0079428,0.0084592,0.021227,0.038606,0.016484,0.076504,0.023256,0.002017
0.062433,0.015078,0.015522,0.038877,0.016556,0.0097938,0.0069595,0.025948,0.039724,0.032613
0.064943,0.042735,0.015049,0.019395,0.013328,0.029089,0.013825,0.049956,0.08439,0.034683
0.059535,0.026271,0.01198,6.6276e-05,0.00026747,0.020623,0.0012062,0.020198,0.010859,0.009037
0.023627,0.0040112,0.025661,0,0,0.023622,5.9732e-06,0.0060162,0.0012227,8.1176e-05
0.029069,0.0010119,0.035885,0.013733,0.010196,0.030084,0,0.011229,0.00027267,0.003599
0.027918,0.00047542,0.055631,0.04606,0.035825,0.11295,0,0.017632,0.01237,0.013233
0.020646,0.23311,0.15666,0.039107,0.041035,0.41998,0,0.019438,0.017881,0.0017681
0.057036,0.61545,0.32329,0.1226,0.103,0.3518,0.00507,0.036487,0.043711,0.097095
0.19668,0,0.22773,0.40529,0.5783,6.5192e-05,0.096742,0.34892,0.22849,0.44274
0.45811,0.061858,0.13259,0.31486,0.20149,0.0019934,0.87619,0.46417,0.56108,0.36515
0.024221,0.039149,0.027815,0.038026,0.28628,0.11926,0.16696,0.15856,0.10608,0.017887
0.01774,0.034831,0.031953,0.038313,0.057196,0.13773,0.21432,0.17485,0.15287,0.035996
0.012868,0.033043,0.037035,0.039522,0.10646,0.067106,0.10697,0.086297,0.1736,0.049913
0.010898,0.12329,0.05671,0.049422,0.084063,0.066521,0.11916,0.11689,0.093279,0.038358
0.022072,0.11699,0.056887,0.081939,0.04494,0.11551,0.061588,0.10424,0.11569,0.043669
0.033587,0.18141,0.065309,0.073498,0.043825,0.069231,0.10022,0.099632,0.062211,0.043333
0.098066,0.1609,0.2732,0.1421,0.066389,0.40229,0.1829,0.18053,0.081908,0.23867
0.74287,0.10332,0.44004,0.51348,0.08104,0.013662,0.034106,0.053073,0.11378,0.49761
0.021934,0.11423,0.004866,0.01263,0.2256,0.0079362,0.0055338,0.0035523,0.052697,0.026558
0.015743,0.092841,0.0061836,0.011068,0.0041966,0.00076308,0.0082384,0.022376,0.047885,0.0080112
