0.071074,0.044696,0.053332,0.068532,0.066355,0.065457,0.027588,0.065072,0.06802,0.045379
0.058388,0.058865,0.05283,0.06323,0.057829,0.08999,0.055432,0.060853,0.056506,0.060642
0.063915,0.06242,0.047474,0.043655,0.050368,0.046426,0.088832,0.054639,0.057788,0.070906
0.054553,0.061795,0.058692,0.042703,0.053644,0.075002,0.065569,0.064212,0.06443,0.074343
0.086101,0.069765,0.080892,0.08586,0.078037,0.063872,0.078041,0.070582,0.071346,0.070811
0.12618,0.072091,0.11344,0.1073,0.10365,0.05936,0.082754,0.077104,0.085389,0.078168
0.085818,0.065445,0.092657,0.088888,0.085685,0.075233,0.093397,0.082443,0.088314,0.093965
0.080532,0.072832,0.095245,0.083113,0.073674,0.077465,0.12897,0.092988,0.10635,0.12608
0.1647,0.11031,0.13472,0.14972,0.14387,0.15332,0.16514,0.13213,0.12341,0.15237
0.20873,0.38178,0.27056,0.267,0.28688,0.29387,0.21427,0.29992,0.27803,0.22733
3.363e-05,1.6653e-08,0.0002405,5.8146e-05,9.287e-05,2.0324e-05,9.1325e-06,8.8592e-05,0.00054889,6.1646e-06
0.0013378,2.2114e-05,0.0013718,0.0011119,0.0010758,0.00070584,0.0013833,0.0015858,0.0019404,0.0014799
0.0038853,0.00027561,0.0045032,0.0062175,0.0054877,0.010212,0.0080156,0.0041555,0.0034615,0.0024038
0.015116,0.007167,0.0067426,0.0082837,0.008025,0.025259,0.0039346,0.0061365,0.00635,0.0031118
0.013125,0.0066157,0.010771,0.0093653,0.0091549,0.010077,0.010273,0.0079788,0.006832,0.0066137
0.0041807,0.0014702,0.0085365,0.012176,0.0056008,0.0090234,0.00061386,0.0033014,0.0083972,0.00053967
3.6279e-08,1.1754e-08,0.0015917,0.0035406,4.715e-07,0.0020804,0,9.3422e-05,0.0020394,0
0,0,4.7449e-05,2.3521e-08,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
9.1002e-05,7.0264e-08,0.00068025,0.00014652,0.00026933,4.5665e-05,1.9871e-05,0.00027262,0.0016437,2.0352e-05
0.0036668,0.00015602,0.0042427,0.0037234,0.0039112,0.001341,0.0032066,0.0048854,0.0057599,0.0041292
0.011073,0.0016337,0.013421,0.018243,0.017751,0.019849,0.021804,0.013201,0.010438,0.0085976
0.037001,0.025772,0.017865,0.025752,0.013034,0.043033,0.023866,0.021817,0.015552,0.018025
0.030038,0.029998,0.018377,0.011349,0.0051755,0.015222,0.029479,0.027924,0.018601,0.020405
0.028756,0.030374,0.015217,0.010588,0.014329,0.021308,0.015352,0.016751,0.022329,0.017925
0.0011271,0.0036059,0.0077352,0.016134,0.00044587,0.010386,0.00012691,0.0071519,0.017541,0.0034362
0,0,0.00067361,1.72e-07,0,0,0,1.0964e-07,0.001945,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.00010413,2.4102e-07,0.0010409,0.00017307,0.00028617,5.7789e-05,2.9817e-05,0.00036506,0.0020004,4.3068e-05
0.0057025,0.00012738,0.0067226,0.006593,0.0057581,0.0012935,0.0035286,0.0083515,0.0085871,0.0064453
0.016863,0.004019,0.022862,0.030336,0.030049,0.025347,0.031635,0.023667,0.01535,0.019661
0.05381,0.054395,0.030741,0.039746,0.01667,0.066155,0.052572,0.03881,0.021927,0.035001
0.040236,0.096915,0.019635,0.012233,0.0089518,0.021389,0.034316,0.038969,0.025386,0.029621
0.051454,0.10489,0.017313,0.01018,0.019371,0.02189,0.038098,0.024903,0.02578,0.038119
0.014933,0.04973,0.015798,0.02866,0.0053269,0.02165,0.0091468,0.029812,0.027876,0.037106
0,0,0.0024622,0.00054531,1.2996e-06,4.2046e-05,0,0.00013941,0.0096394,0
0,0,4.1654e-05,1.0695e-08,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0001119,8.6928e-07,0.0012668,0.00016181,0.00037856,6.6591e-05,3.7356e-05,0.00052723,0.0027557,5.6899e-05
0.0065969,0.00014908,0.0090239,0.0092441,0.0078618,0.0011058,0.0033926,0.010471,0.009446,0.0083598
