0.15273,0.12199,0.083057,0.14277,0.12413,0.2237,0.040628,0.050668,0.064308,0.052385
0.027645,0.18083,0.059018,0.10102,0.091721,0.081289,0.056303,0.071923,0.065853,0.068036
0.055911,0.076251,0.056851,0.02811,0.038547,0.031312,0.074301,0.056875,0.059679,0.07985
0.059125,0.11045,0.057358,0.023144,0.026741,0.061564,0.078803,0.069476,0.065331,0.074298
0.053105,0.080005,0.060878,0.040087,0.047192,0.028164,0.084962,0.081331,0.073219,0.073219
0.075338,0.060336,0.081598,0.092079,0.085167,0.025542,0.088591,0.090956,0.08497,0.078879
0.10917,0.092529,0.087286,0.1064,0.086407,0.040705,0.096646,0.095814,0.090607,0.083376
0.090244,0.05672,0.089657,0.065945,0.076001,0.027934,0.13413,0.10418,0.10737,0.11883
0.066249,0.089765,0.11197,0.11882,0.12316,0.08267,0.15502,0.13991,0.1344,0.15428
0.30832,0.12274,0.31143,0.27808,0.29833,0.39333,0.18761,0.23642,0.25334,0.21343
0.002498,0.00091057,0.00094038,0.0012979,0.0010377,0.0020453,0.0014416,0.0014711,0.0011104,0.0011733
0.0030108,0.014608,0.0029207,0.003079,0.0018454,0.0034139,0.0075541,0.0044758,0.0037531,0.0035486
0.004844,3.9161e-10,0.0045167,0.0051766,0.0030549,0.005344,0.0085626,0.0068242,0.0053981,0.0046646
0.00011661,0,0.0045216,0.0096299,0.0023257,0.0012554,0.0019044,0.0066773,0.0072428,0.010391
5.698e-05,0,0.0016649,3.4778e-05,6.3825e-06,0.00014455,4.7473e-07,0.00061283,0.0026498,3.0727e-07
8.7257e-07,0,0.00013229,0,0,3.1407e-05,5.9624e-08,1.4491e-05,0.0019559,0
0,0,0,0,0,1.7806e-06,0,7.9775e-07,0.00033625,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0042455,0.0030282,0.0027994,0.0045377,0.0027884,0.004006,0.0049045,0.0040181,0.002853,0.003249
0.0075067,0.041727,0.008621,0.00725,0.0045793,0.0060262,0.018465,0.012547,0.0081944,0.009554
0.015143,4.7339e-05,0.012777,0.01414,0.0085637,0.010965,0.0249,0.019237,0.012684,0.014784
0.00049811,0,0.012981,0.028517,0.0087332,0.0074152,0.006157,0.019223,0.019046,0.028617
0.0002072,0,0.0046323,0.00048197,0.00020705,0.00045836,8.2864e-06,0.002611,0.0091063,0.00051856
1.1794e-05,0,0.00032152,9.9394e-07,3.3702e-08,0.00010612,2.6244e-06,0.00010303,0.0079172,3.8444e-08
7.5566e-09,0,1.7497e-06,4.8489e-12,0,8.6314e-06,4.1074e-09,2.4103e-05,0.0046109,0
