0.16857,0.054573,0.084802,0.24367,0.007519,0.084067,0.08657,0.22833,0.033959,0.00024628,0.26003,0.021194,0.024465,0.10707,0.02551,0.0064721,0.083479,0.078326,0.057072,0.10601,0.25327,0.031295,0.033893,0.066853,0.30816,0.0028213,0.034488,0.20928,0.035237,0.054028,0.13192,0.050533,0.30224,0.0080878,0.11324,0.34946,0.17673,0.0070833,0.07142,0.063983,0.21153
0.07513,0.014607,0.085945,0.030834,0.083361,0.077085,0.073713,0.0064884,0.013223,0.052311,0.00013223,0.051106,0.10161,0.21193,0.18304,0.13825,0.18132,0.066376,0.0651,0.19705,0,0.13322,0.070381,0.036411,0.0052364,0.024354,0.072985,0.032688,0.080552,0.14431,0.068946,0.070791,0.21931,0,0.11298,0.00042012,0.10234,0.10292,0.10667,0.040458,0.10217
0.12471,0.084145,0.063807,0.0097798,0.068153,0.034923,0.078675,0.013392,0.066589,0.036152,7.1818e-05,0.19701,0.054326,0.14736,0.095702,0.060026,0.061949,0.10308,0.0021407,0.047818,0.00028488,0.0069223,0.13189,0.065269,0.22806,0.049148,0.04867,0.003041,0.10014,0.074445,0.12201,0.068765,0.0020947,0.52706,0.089686,0,0.045324,0.10714,0.14887,0.079406,0.017537
0.10788,0.095349,0.14448,0.0045188,0.075533,0,0.36513,0.032213,0.092644,0.16443,0.005129,0.043674,0.038965,0.0040302,0.16506,0.27989,0.022236,0.07849,0.18579,0.079903,0.2371,0.11522,0.12591,0.13111,0.048191,0.12192,0.12121,0.16968,0.10627,0.16461,0.087751,0.091644,0.15557,0.039752,0.0044853,0.00027222,0.030752,0.11231,0.040155,0.059317,0.0097722
0.073787,0.047311,0.10527,0.031061,0.27666,0.079354,0.055296,2.5031e-05,0.32083,0.18923,0.071483,0.17575,0.32417,0.06418,0.089601,0.11013,0.15446,0.14666,0.3111,0.1263,0.010008,0.23118,0.089186,0.25907,0.0043748,0.16949,0.20625,0.14199,0.15017,0.1038,0.029106,0.1858,0.0014047,0.021184,0.033378,0.10863,0.097863,0.22093,0.020723,0.088332,0.2054
0.045102,0.4128,0.13244,0.29231,0.2856,0.42441,0.047205,0.55596,0.24099,0.19227,0.45117,0.22801,0.29088,0.028328,0.067862,0.089727,0.10502,0.29687,0.18503,0.14111,0.086566,0.23059,0.08165,0.20109,0.023905,0.19733,0.23318,0.1086,0.15417,0.15242,0.19982,0.18106,0.011918,0.0037852,0.37008,0.212,0.12711,0.13519,0.23771,0.44043,0.16283
0.089152,0.11732,0.085904,0.0026231,0.1042,0,0.060838,0.013981,0.091222,0.22173,0,0.12976,0.03456,0.15394,0.02993,0.16378,0.035005,0.06523,0.11939,0.054473,0.21734,0.052845,0.15685,0.11127,0.039693,0.21958,0.1865,0.099483,0.19727,0.15819,0.084867,0.12284,0.15072,0.03444,0.0026278,0.00017082,0.0045858,0.12529,0.24664,0.088152,0.0026123
0.10336,0.12122,0.12136,0.040567,0.077795,0.11447,0.11023,0.0071621,0.033204,0.063133,0.0010842,0.086391,0.060945,0.068834,0.2488,0.078927,0.29113,0.060913,0.024206,0.043728,0,0.0060566,0.18097,0.068146,0.11835,0.11592,0.085085,0.0011652,0.13607,0.091131,0.17734,0.07634,0,0.36569,0.1137,0.000397,0.032255,0.07859,0.038529,0.053769,0.021132
0.11106,0.052669,0.16552,0.081596,0.021178,0.082642,0.11297,0.0082098,0.051418,0.080497,0.004577,0.035724,0.037128,0.18583,0.030333,0.058258,0.041916,0.03903,0.025911,0.1927,0,0.18251,0.12819,0.042646,0,0.069917,0.010169,0.020333,0.040105,0.04125,0.051878,0.04646,0,0,0.070868,0,0.11645,0.08674,0.060185,0.069823,0.17669
0.10124,0,0.010469,0.26305,0,0.10304,0.0093782,0.13423,0.055923,0,0.20632,0.031384,0.032946,0.028498,0.064158,0.014531,0.023485,0.065022,0.024259,0.010897,0.19543,0.010149,0.0010806,0.018136,0.22403,0.029527,0.0014594,0.21374,2.9074e-05,0.015823,0.046369,0.10577,0.15674,0,0.088961,0.32865,0.26658,0.023819,0.029097,0.016327,0.090322
0.0075694,0,0.024498,0,0,1.4961e-05,0.000258,0,5.8638e-06,0,0.0059478,0,0.0085068,0,0,0,0,0.0012951,0.00018291,0.012716,0,0.0039888,0.0011884,0.0017825,0.049793,0,0.013784,0.00059616,0.010424,0,0.027378,0,0.049882,0,0.0031505,0.030895,0.014531,0.0002769,1.3887e-05,0,0
0.00013922,0.00042045,0.0070853,0,0,0.00015698,0.0011395,0,0.00016044,3.044e-06,2.1387e-05,0,0.0036488,0.0051394,0,0,0,0,0.00090626,0.0013858,0,0,6.0181e-05,0.0063055,0.01179,0.00013994,0.002365,0.01959,0.0279,6.6644e-06,2.2406e-05,1.1463e-06,0.11269,0,0,0.00029779,0.0084621,0.00099884,0.00051858,0,0
0.0016657,0.004502,0.020136,0,0,0.0016323,0.012469,0,0.0006325,0.0020639,0.00029656,0.00038262,0.031809,0.0011355,0,0,0.004779,0.0001029,0.016337,0.011176,0.00097066,0.00030848,0.00043457,0.012547,0.02475,0.0020682,0.005553,0.0011067,0.056935,0.00015878,0.001691,0.00016486,0.09623,0,0.0021956,0.0016765,0.010226,0.0027917,0.0062947,0,1.0636e-05
0.0081669,0.019533,0.067516,0,0,0.0048425,0.11424,7.0817e-06,0.0013104,0,0.002209,0.003807,0.061609,0.012809,0.0036436,0,0,0.0011154,0.076918,0.052485,0.00081506,0.014611,0.00011757,0.025736,0.022246,0.0079701,0.065911,0.006942,0.052899,0.00061664,0.052475,0.021596,0.030418,0,0.054182,0.020186,0.018101,0.0099566,0.051108,0,0.00098573
0.01128,0.043367,0.051839,0,3.2003e-05,0.0072792,0.10813,0.007164,0.0097108,0.00022322,0.019434,0.021224,0.00094977,0.015856,0.030575,0.00087534,0.0001529,0.013638,0.20542,0.12769,6.5165e-05,0.032946,0.01158,0.043006,0.0029322,0,0.00046141,0.0055886,0.042518,0.0046588,0.0036083,0.0019663,0.00014555,0.00049141,0.0053937,0.085095,0.019019,0.032157,0.033588,0.00013469,0.0036743
0.047517,0.073991,0.0075376,0.012724,0.00021091,0.018617,0.0049414,0.109,0.079506,0.0011021,0.07819,0.069451,0.0055327,0.0018813,0.017651,0.0095304,0.0023727,0.092635,0.12483,0.0057213,0.00086093,0.0012601,0.048935,0.10394,0.0032417,0.00012615,0.0042335,0.002736,0.0013454,0.025111,0.0063238,0.0072234,0.0016655,0.028561,0.0057417,0.0060039,0.0042436,0.055432,0.0082652,0.0092517,0.13422
0.080762,0.23374,0.0070926,0.054859,0.00064831,0.038598,0.0022865,0.14646,0.1054,0.0083548,0.03743,0.035819,0.01546,0.0052387,0.0047809,0.369,0.0056959,0.020154,0.002901,0.0037123,0.0049749,0.0015891,0.0085843,0.14894,0.0063218,0.0023383,0.01064,0.0066942,0.0038525,0.14433,0.0065798,0.024332,0.0035271,0.0044061,0.0059015,0.01083,0.002336,0.2134,0.023312,0.099404,0.0035363
0.022239,0.082305,0.018777,0.0037524,0.024603,0.081927,0.0031033,0.038407,0.081147,0.038367,0.051652,0.078634,0.025769,0.0091771,0.011702,0.054747,0.02394,0.04741,0.013126,0.004907,0.01676,0.0018225,0.024035,0.27359,0.015062,0.0050495,0.021213,0.0088055,0.013088,0.32837,0.0089704,0.051219,0.0097592,0.0005948,0.0073107,0.008933,0.0032755,0.061638,0.021571,0.31965,0.0044435
0.015768,0.16685,0.1295,0.032739,0.31699,0.082007,0.057508,0.042103,0.20875,0.18883,0.079758,0.23259,0.19695,0.019624,0.11027,0.067926,0.028514,0.061675,0.042682,0.024927,0.049582,0.00092143,0.23149,0.14649,0.030598,0.054439,0.29522,0.0092099,0.12217,0.15694,0.010198,0.44891,0.0099557,0.011774,0.26877,0.0014294,0.060245,0.21976,0.094092,0.12145,0.03148
0.80489,0.3753,0.66603,0.89593,0.65752,0.76492,0.69593,0.65686,0.51338,0.76106,0.72506,0.55809,0.64976,0.92914,0.82137,0.49792,0.93455,0.76198,0.51669,0.75528,0.92597,0.94255,0.67357,0.23766,0.83326,0.92787,0.58062,0.93873,0.66886,0.33981,0.88276,0.44458,0.68573,0.95417,0.64735,0.83466,0.85956,0.40359,0.76124,0.45011,0.82165
0.11592,0.18174,0.16603,0.93881,0.57871,1.7989e-06,0.77871,0.15004,0,0.99793,0.055308,0.079647,0.90014,0.2047,0.88662,0.66292,0.11811,0.1043,0.60045,0.80424,0.13221,0.15473,0.94458,2.9247e-05,0.19579,0.29612,0.14669,0.25745,0.14704,0.26184,0.87043,0.80431,0.20044,0.97227,0.94434,0.21155,0.25338,0,0.15639,0.72345,0.22458
0.16901,0.10453,0.19144,0.0032931,0.42072,3.4522e-05,0.0088751,0.16896,0,0,0.063994,0.10656,0.0064269,0.25858,0.064527,0.025376,0.17351,0.11368,0.024303,0.0090055,0.13473,0.14666,0.0020783,9.899e-05,0.23591,0.30046,0.19896,0.22068,0.23884,0.21888,0.011799,0.11514,0.22785,0.0013755,0.0016735,0.2579,0.26758,4.0954e-05,0.18684,0.0283,0.2256
0.19207,0.13529,0.20552,0.0055136,0.000149,7.0923e-05,0.0073083,0.16451,8.4335e-05,0,0.083806,0.12865,0.0048366,0.26427,0.00058119,0.028836,0.17476,0.12634,0.033973,0.014004,0.24476,0.11803,0.0056185,0.00024147,0.25788,0.20349,0.22978,0.25964,0.21472,0.4252,0.016185,0.036053,0.22282,0.00015061,0.001677,0.21851,0.16174,0.00021028,0.21018,0.042392,0.17212
0.18603,0.071501,0.12114,0.0048688,0.00020106,5.6823e-05,0.0091337,0.18716,0.0005328,0,0.11677,0.10732,0.0060754,0.18163,0.0024674,0.032787,0.18167,0.11672,0.04079,0.014423,0.11468,0.10609,0.005148,0.00047697,0.14559,0.15069,0.18589,0.12476,0.16862,0.059367,0.008753,0.018541,0.15604,0.00020883,0.0022089,0.14129,0.034686,0.00045239,0.19959,0.026333,0.17181
0.068751,0.031709,0.12246,0.006208,0.00018383,0.00020546,0.0091662,0.10489,0.00102,0,0.083242,0.092248,0.010848,0.036824,0.0045627,0.032928,0.18785,0.10224,0.045728,0.016646,0.16043,0.13199,0.007267,0.0012216,0.053034,0.025806,0.14874,0.074332,0.069273,0.018951,0.0069939,0.009658,0.073524,0.0011247,0.0032616,0.067878,0.12641,0.00063198,0.096745,0.027065,0.042513
0.052308,0.027009,0.068951,0.0068603,0,0.0095516,0.013093,0.043399,0.0018929,0,0.10319,0.17776,0.014006,0.018865,0.0065997,0.045858,0.10264,0.066556,0.048613,0.021433,0.070655,0.083201,0.0085793,0.0029546,0.024219,0.014734,0.036167,0.003131,0.04484,0.011035,0.03221,0.0052993,0.041945,0.0015504,0.0044981,0.02608,0.058416,0.0016895,0.017465,0.014936,0.044413
0.03073,0.0461,0.038516,0.007782,3.2003e-05,0.42341,0.015286,0.045559,0.0018327,1.0819e-05,0.055314,0.095077,0.011932,0.013931,0.00964,0.11642,0.016221,0.071526,0.05658,0.021326,0.0267,0.081256,0.0070357,0.041598,0.063142,0.0041606,0.024761,0.0018617,0.030578,0.0035386,0.020559,0.0038691,0.039506,0.0027037,0.0064388,0.009092,0.038324,0.0024149,0.0047611,0.012451,0.034386
0.0049424,0.017199,0.032052,0.0072029,0,0.13275,0.048464,0.0094776,0.0050779,9.8307e-05,0.09825,0.10822,0.011852,0.013439,0.008039,0.050101,0.0065845,0.032329,0.075273,0.022129,0.034305,0.027554,0.0069306,0.21495,0.020632,0.0035423,0.025446,0.0035287,0.027686,0.00083708,0.017384,0.0018825,0.030079,0.0049644,0.0089714,0.0078607,0.0193,0.059689,0.016991,0.018425,0.027901
0.010506,0.010622,0.028842,0.014824,0,0.085763,0.060963,0.061355,0.22853,0.00050313,0.02607,0.077084,0.021233,0.0077206,0.006231,0.0047734,0.014868,0.014144,0.060998,0.022939,0.081409,0.0029642,0.0073168,0.42394,0.0036361,0.00099922,0.0035622,0.0053407,0.027854,0.00031352,0.011843,0.0013303,0.0075123,0.0069538,0.017808,0.022722,0.012592,0.8859,0.036379,0.018781,0.030912
0.16975,0.3743,0.02506,0.0046417,0,0.34815,0.049006,0.064653,0.76103,0.0014547,0.31405,0.027429,0.012651,4.6895e-05,0.010726,0,0.023795,0.25216,0.013296,0.053851,0.00011363,0.14753,0.0054442,0.31448,0.00016876,0,0,0.049278,0.030555,3.7413e-05,0.0038435,0.0039107,0.00028367,0.008696,0.0091227,0.037118,0.027568,0.048972,0.074669,0.08786,0.025763
0.3555,0.09463,0.15464,0.36145,0.25777,0.15047,0.0028058,0.014748,0.20502,0.00014097,0.71741,0.0060667,0.027839,0.0064904,0.00063965,0.12042,0,0.16062,0.22249,0.091458,0.0044074,0.15341,0.0034773,0.24167,0.0072153,0.21119,0.001841,0.0036869,0.12357,0.14528,0.040714,0.27522,0.0018001,0.56991,0.019577,0.021709,0.43347,0.19638,0.0078186,0.26481,0.35771
