0.06335,0.088655,0.078736,0.023471,0.05236,0.059763,0.018551,0.017006,0.004527,0.0086162,0.0035571,0.012481,0.06676,0,0.0035951,0.051176,0.0039194,0.10888,0.032888,0.08861,0.11671,0.074548,0.022471,0.0068302,0.036892,0.016805,0.024609,0.035829,0.017578,0.00017635,0.027587,0.017189
0.047631,0.043411,0.0088936,0.05238,0.10767,0.040886,0.027208,0.070299,0.040222,0.16148,0.016269,0.035864,0.0051357,0.0040356,0.034648,0.038349,0.023376,0.0093301,0.018378,0.0024773,0.034223,0.055818,0.052722,0.019085,0.080532,0.08725,0.062598,0.052245,0.014238,0.098175,0.019274,0.020195
0.052245,0.03029,0.081583,0.09489,0.078768,0.057043,0.062635,0.067958,0.031893,0.22078,0.046147,0.016275,0.079676,0.067405,0.0781,0.084842,0.047941,0.074176,0.081367,0.062908,0.16528,0.073298,0.064321,0.039888,0.1679,0.055226,0.071174,0.1022,0.033809,0.0062037,0.022353,0.089987
0.093687,0.082787,0.042946,0.18903,0.16727,0.31761,0.069434,0.19117,0.11618,0.023596,0.12937,0.14657,0.097112,0.086604,0.10153,0.033364,0.013764,0.15605,0.045022,0.06645,0.036264,0.057637,0.032001,0.080995,0.036635,0.020055,0.24471,0.052713,0.011098,0.09673,0.12222,0.067987
0.2636,0.16092,0.17284,0.2527,0.19781,0.24274,0.2195,0.19628,0.28509,0.23659,0.18156,0.12493,0.17383,0.2238,0.19164,0.40523,0.3009,0.14967,0.21318,0.31917,0.23642,0.23888,0.46056,0.21071,0.26308,0.015443,0.22216,0.2408,0.3012,0.19447,0.28064,0.24944
0.26317,0.38711,0.345,0.21356,0.18751,0.11205,0.34331,0.25017,0.27482,0.12401,0.24037,0.19317,0.28523,0.2338,0.29245,0.24511,0.28991,0.21878,0.33261,0.24683,0.22048,0.23224,0.21323,0.25109,0.1999,0.48703,0.19637,0.24434,0.34267,0.30457,0.2283,0.29082
0.055075,0.071051,0.072353,0.11927,0.084186,0.070126,0.095061,0.073009,0.12998,0.068865,0.20419,0.15775,0.077627,0.18124,0.11453,0.036162,0.098574,0.14224,0.089903,0.070842,0.065506,0.066872,0.077455,0.13547,0.074591,0.0248,0.074191,0.08594,0.082208,0.12289,0.13674,0.069548
0.051995,0.069056,0.087096,0.0004253,0.04279,0.054885,0.054817,0.098205,0.03789,0.09992,0.08845,0.079803,0.13816,0.095503,0.10843,0.067111,0.13981,0.048224,0.10523,0.097532,0.11279,0.069789,0.054148,0.16902,0.087784,0.086045,0.038732,0.092277,0.10465,0.13664,0.08687,0.089969
0.072476,0.066504,0.017008,0.054257,0.079346,0.035317,0.051736,0.027305,0.061772,0.018583,0.038244,0.11795,0.052302,0.07014,0.036827,0.017793,0.041454,0.052065,0.033889,0.010423,0.0095703,0.045246,0.022049,0.04481,0.035408,0.081107,0.064772,0.040344,0.048759,0.031275,0.072523,0.057821
0.03677,0.00021754,0.093551,2.5209e-05,0.0022957,0.0095784,0.057757,0.0086048,0.01763,0.037556,0.051846,0.11521,0.024177,0.037467,0.038243,0.020862,0.04036,0.04059,0.047542,0.034755,0.0027494,0.085667,0.0010496,0.042095,0.017277,0.12624,0.00068706,0.053303,0.043797,0.0088759,0.0034884,0.047045
9.7487e-06,0,0,9.9582e-05,0,0,0,0.00015829,0.00053585,0,0,0,0,0,0,2.9415e-06,0.0058456,0.019634,0.019005,0,0,0,0,0.00056937,0,0,0.00045162,7.9526e-05,0.000593,0,0.015751,0
0,0,0,0.0001106,0,0,0,0.11486,0,0,0,0,0,0,0,0,0,0,0,0.00077255,2.0782e-05,4.1951e-05,0.00012791,0,1.0253e-05,0,0.0038152,0,0,0,0.03779,1.4783e-06
0,0,4.412e-05,1.7372e-06,0.017847,0.001048,0,0.18675,0,0.0068559,0.00019363,0.00051846,0,0,0.00036422,0,0,0,0,0.093303,0.013187,0.011894,0.0064922,0,0.0037566,0,0.0020456,0.0016388,0,0,0.0064583,0.001137
9.7675e-05,6.1252e-05,0.0043422,0.00072238,0.32777,0.05119,0,0.014358,2.7277e-05,0.23142,0.00064143,0.0043056,0.0037015,0.0004039,0.0018216,0.00052949,0.00018967,0.0030548,0.00048523,0.18616,0.0089229,0.082387,0.0021694,0.007027,0.005229,0,0.0081905,0.010318,0.00066279,1.2048e-05,0.040299,0.0089033
0.0026287,0.0019297,0.028982,0.0035615,0.033055,0.11858,0,0.0265,0.011355,0.21846,0.0039929,0.003972,0.077156,0.0082876,0.007831,0.017509,0.033009,0.28138,0.090319,0.012196,0.0092265,0.18896,0.01948,0.058563,0.057908,9.5576e-05,0.07052,0.036349,0.021093,0.041897,0.019155,0.0007074
0.043403,0.020889,0.074377,0.043231,0.036623,0.26763,0,0.057712,0.15571,0.024247,0.063821,0.011201,0.13658,0.0018539,0.112,0.089155,0.08555,0.019586,0.13447,0.035763,0.013766,0.037585,0.12284,0.019115,0.39092,0.02958,0.19532,0.14176,0.07236,0.21545,0.023519,0.088065
0.19895,0.25763,0.2927,0.2279,0.06119,0.083714,0,0.063857,0.084343,0.071978,0.04507,0.043598,0.081679,0.0080839,0.048225,0.33716,0.061019,0.036318,0.065037,0.082257,0.43977,0.081229,0.23804,0.050426,0.038495,0.057177,0.19488,0.12252,0.065914,0.0714,0.046159,0.028141
0.18273,0.061672,0.11179,0.079021,0.10708,0.097764,0.015154,0.15345,0.063743,0.079874,0.15399,0.12632,0.14584,0.15309,0.15857,0.052833,0.079378,0.11285,0.064459,0.094242,0.11705,0.12713,0.19666,0.11359,0.15229,0.20191,0.074695,0.11521,0.079838,0.17148,0.11264,0.1408
0.1581,0.16767,0.15024,0.19961,0.15004,0.10874,0.24973,0.14964,0.16305,0.11566,0.22816,0.25343,0.1565,0.22527,0.23698,0.1795,0.22342,0.15522,0.2278,0.18553,0.11166,0.15031,0.11452,0.21946,0.11022,0.11804,0.11589,0.15521,0.25093,0.32027,0.21566,0.27591
0.41408,0.49014,0.33752,0.44574,0.2664,0.27133,0.73512,0.23272,0.52123,0.25151,0.50413,0.55666,0.39853,0.60301,0.43421,0.32331,0.51159,0.37196,0.39842,0.30978,0.28639,0.32046,0.29968,0.53124,0.24117,0.59319,0.33419,0.41692,0.50861,0.17949,0.48257,0.45633
0.2027,0.26695,0.14948,0.73135,0.39903,0.49804,0.020836,0.1326,0.15108,0.44326,0.52999,0.13683,0.29576,0.066549,0.53896,0.2043,0.063211,0.6099,0.14765,0.30309,0.11588,0.035883,0.35749,0.1059,0.11011,0.066575,0.16785,0.11043,0.095399,0.061457,0.10399,0.081154
