0.1112,0.23297,0.087841,0.033114,0.02213,0.057205,0.13741,0.029914,0.021582,0.058968,0.056611,0.0093684,0.06361,0.022217,0.1037,0.18454,0.042562,0.03286,0.039218,0.041059,0.048817,0.16961,0.099371,0.028241,0.077927,0.24299,0.033171,0.045866,0.03922,0.019533,0.021458,0.037455
0.075617,0.0032988,0.10998,0.071091,0.050191,0.085751,0.083064,0.064328,0.041689,0.033579,0.056528,0.029074,0.11188,0.065318,0.069806,0.027056,0.038837,0.054332,0.036139,0.079595,0.035472,0.037332,0.10785,0.03901,0.024386,0.040385,0.071471,0.10028,0.041931,0.047678,0.028353,0.045586
0.054043,0.021687,0.042213,0.12778,0.07808,0.13481,0.029412,0.085285,0.085016,0.1303,0.10503,0.048622,0.042366,0.057491,0.11979,0.072432,0.052628,0.070885,0.050573,0.04916,0.053977,0.075756,0.10449,0.048006,0.023921,0.036163,0.14709,0.065214,0.058783,0.096396,0.23082,0.057015
0.072653,0.077311,0.032719,0.10181,0.098166,0.081712,0.033166,0.093621,0.08316,0.07982,0.077356,0.08431,0.095087,0.11072,0.050018,0.035545,0.15255,0.090129,0.13963,0.037611,0.17843,0.065859,0.068533,0.12286,0.2214,0.033561,0.10521,0.058638,0.1357,0.059551,0.065648,0.14666
0.097432,0.039387,0.13476,0.093754,0.10347,0.083835,0.039333,0.10286,0.097022,0.05658,0.10217,0.088094,0.081311,0.096525,0.075758,0.084167,0.080311,0.087309,0.080109,0.077909,0.092242,0.032709,0.05892,0.088515,0.057875,0.030732,0.094173,0.08575,0.073198,0.12274,0.04738,0.08026
0.063035,0.030721,0.090945,0.10439,0.11776,0.076866,0.064401,0.12407,0.12159,0.21323,0.083362,0.094124,0.082857,0.1202,0.091313,0.12283,0.086679,0.091341,0.091159,0.10618,0.059258,0.032462,0.074157,0.098673,0.040626,0.027946,0.091992,0.096691,0.10412,0.10868,0.051387,0.090996
0.078186,0.28231,0.043899,0.11216,0.12547,0.088216,0.10536,0.12746,0.11191,0.068568,0.085032,0.11866,0.11753,0.14064,0.078623,0.064559,0.18077,0.12532,0.17282,0.079952,0.21604,0.042013,0.075046,0.1711,0.26899,0.025591,0.099026,0.078656,0.16471,0.14133,0.062797,0.1735
0.11473,0.049494,0.041213,0.1262,0.12718,0.12362,0.094819,0.12533,0.15946,0.069199,0.16236,0.15865,0.072546,0.10756,0.1304,0.096257,0.10542,0.14852,0.12016,0.089252,0.092083,0.097396,0.08854,0.12698,0.06014,0.024037,0.13115,0.093073,0.1051,0.116,0.23759,0.10814
0.08704,0.034401,0.1944,0.11196,0.14293,0.13589,0.094008,0.12636,0.13099,0.2159,0.079084,0.16671,0.17575,0.15111,0.098618,0.057785,0.10707,0.14313,0.1169,0.18816,0.063932,0.096919,0.088003,0.12206,0.054499,0.022451,0.12116,0.20329,0.12903,0.15475,0.14033,0.10848
0.24604,0.22842,0.22202,0.11768,0.13384,0.13171,0.31902,0.12062,0.14752,0.073786,0.19245,0.20214,0.15648,0.12818,0.18193,0.25483,0.15314,0.15611,0.15308,0.2508,0.15974,0.34979,0.23477,0.15454,0.17023,0.51529,0.10498,0.17235,0.14805,0.13332,0.11418,0.15177
