0.03996,0.00014547,0.035588,0.020962,0.13443,0.0060781,0.064097,0.10109,0.051576,0.069072,1.0589e-06,0.028729,0.11681,0.039319,2.4632e-05,0.020761,0.079956,0.15105,0.097204,0.24893,0.00068413,0.056166,0.18344,0.083054,0.19494,0.14914,0.041714,0.069272,0.060982,0,0.068865,0.049507
0.12067,0.15172,0.12863,0.069372,0.19779,0.22598,0.026308,0.10939,0.092956,0.13571,0.072757,0.092293,0.01468,0.094774,0.11072,0.10642,0.055636,0.11199,0.028005,0.10808,0.13645,0.043597,0.03132,0.040596,0.012308,0.095225,0.062197,0.078565,0.077639,0.054231,0.014106,0.074676
0.064539,0.0094661,0.056711,0.1392,0.12529,0.057428,0.050602,0.05999,0.054594,0.15536,0.00023251,0.095245,0.041579,0.12048,0.025255,0.10376,0.13989,0.067817,0.13735,0.031842,0.15273,0.031829,0.075061,0.1461,0.158,0.042376,0.13556,0.042665,0.14353,0.14954,0.055881,0.14677
0.044751,0.0096373,0.016621,0.17916,0.083976,0.18511,0.10534,0.11543,0.12481,0.014507,0.014104,0.16657,0.013453,0.12256,0.024719,0.045653,0.022727,0.099323,0.061779,0.0045967,0.014346,0.057789,0.07442,0.026033,0.00012852,0.0056318,0.1718,0.071768,0.01618,0.19436,0.048681,0.041757
0.1938,0.090849,0.01007,0.27158,0.11886,0.13038,0.13918,0.12043,0.1375,0.15685,0.0062563,0.15672,0.077933,0.124,0.023139,0.21647,0.20086,0.059558,0.18203,0.12383,0.163,0.30983,0.25909,0.15972,0.11425,0.011292,0.18934,0.044657,0.22402,0.0011598,0.29736,0.21771
0.27861,0.49213,0.51302,0.23234,0.12796,0.26028,0.29738,0.1404,0.16664,0.14712,0.52644,0.16768,0.51083,0.094707,0.70331,0.1566,0.19121,0.061033,0.1702,0.11045,0.17493,0.3463,0.23335,0.18755,0.1189,0.4771,0.25105,0.41283,0.22395,0.2161,0.28494,0.17994
0.041621,0.014675,0.014005,0.033012,0.076872,0.060251,0.080755,0.1306,0.12014,0.012169,0.015619,0.14697,0.021532,0.13208,0.0055153,0.046975,0.016241,0.093375,0.04105,0.0072108,0.024907,0.056051,0.052731,0.016505,0.00077212,0.0097955,0.064948,0.072518,0.013673,0.064491,0.06713,0.03864
0.054697,0.018124,0.035891,0.031215,0.059659,0.034429,0.056045,0.058242,0.078138,0.15689,0.0089667,0.070705,0.039936,0.11625,0.00039821,0.090373,0.15444,0.098232,0.14401,0.023002,0.17178,0.030051,0.024006,0.1684,0.19358,0.064834,0.042911,0.041444,0.1214,0.21787,0.02205,0.13785
0.1297,0.21299,0.14636,0.0063741,0.045215,0.036736,0.04802,0.095431,0.11235,0.10854,0.31803,0.053067,0.02635,0.11927,0.074992,0.16537,0.054198,0.088532,0.026489,0.051645,0.14919,0.029051,0.014463,0.070716,0.021429,0.051944,0.015068,0.064408,0.053162,0.071659,0.048733,0.066741
0.031659,0.00026884,0.043093,0.016783,0.029957,0.003333,0.13227,0.068991,0.061292,0.043789,0.037589,0.02203,0.1369,0.036563,0.031929,0.047626,0.084843,0.16908,0.11187,0.29042,0.011989,0.039333,0.052125,0.10132,0.18571,0.092667,0.02542,0.10188,0.06546,0.03059,0.092247,0.046407
0.34329,0.052118,0.15542,0.15933,0.0059778,0.083986,0.25595,0.35904,0.49864,0.097013,0.048023,0.21343,0.10881,0.51528,0.15516,0.52275,0.47196,0.31506,0.50572,0.092409,0.20668,0.10223,0.16033,0.62016,0.030656,0.22996,0.097818,0.45282,0.42548,0.098739,0.70456,0.1441
