0.0019166,0.017498,0.0028845,0.02697,0.0066715,0.17945,0.016178,0.015839,0.11931,0.010747,0.31386,0.044591,0.13094,0.024815,0.27637,0.056249,0.13968,0.007073,0.26434,0.0039994,0.083502,0.19905,0.03147,0.25567,0.12167,0.12492,0.033318,0.041247,0.055019,0.13203,0.043856,0.026583,0.0054269,0.0051998,0.0043726,0.38597,0.051994,0.17607,0.0043814,0.15969,0.18073
0.0039557,0.035006,0.033524,0.069754,0.14144,0,0.040157,0.068293,0.043902,0.028717,0.0007917,0.045205,0,0.040986,0,0.032668,0.040968,0.0096361,0.0025028,0.046433,0.075445,0.021718,0.012837,0.001378,0.017334,0.020968,0.020132,0.029432,0.015212,0.045731,0.031815,0.049985,0.12393,0.10936,0.043595,0,0.024177,0.015115,0.01652,0.023772,0.012238
0.0082438,0.062211,0.041543,0.042308,0.02584,9.4348e-06,0.062626,0.034883,0.026229,0.025188,0.0086708,0.050522,0.04371,0.057799,0,0.037034,0.04319,0.026772,0.038156,0.0007219,0.051697,0.056558,0.061286,0.034947,0.021081,0.018706,0.020763,0.094304,0.021487,0.059228,0.029324,0.044469,0.054442,0.03227,0.013934,0.00095456,0.01499,0.013177,0.016243,0.016226,0.02135
0.012739,0.073521,0.010321,0.059367,0.037194,0.093018,0.075559,0.026193,0.058511,0.089698,6.8408e-05,0.085658,0.10159,0.073407,0.015836,0.036021,0.029269,0.023015,0.009428,0.010959,0.045995,0.012603,0.027389,0.0091283,0.16873,0.0278,0.021267,0.049747,0.077094,0.056318,0.045226,0.064562,0.032816,0.038937,0.029913,0,0.037066,0.022322,0.07781,0.01084,0.04441
0.020547,0.10167,0.033909,0.078004,0.098513,0.026324,0.094666,0.024962,0.036296,0.088172,0.0049465,0.076052,0.018377,0.075682,0,0.039569,0.055139,0.03211,0.01646,0.041612,0.047452,0.04496,0.065337,0.010446,0.04003,0.040038,0.023359,0.063571,0.021552,0.060321,0.037556,0.06786,0.084094,0.11861,0.062954,0,0.034238,0.020422,0.028177,0.035116,0.034326
0.031179,0.11599,0.028406,0.10833,0.13444,0.010578,0.11143,0.061751,0.068587,0.091689,0.0069178,0.079037,0.21242,0.092295,0,0.024137,0.059361,0.042182,0.029808,0.049534,0.070064,0.024312,0.03764,0.018019,0.052392,0.033154,0.023998,0.12802,0.030692,0.061275,0.043182,0.064353,0.13014,0.1321,0.074712,0,0.028147,0.11494,0.071279,0.1137,0.057471
0.0758,0.1215,0.026354,0.10028,0.051411,0.042298,0.12448,0.07249,0.085137,0.13816,8.1273e-05,0.12793,0.019614,0.11664,0.022407,0.028915,0.030603,0.058586,0.0061681,0.022391,0.067714,0.020419,0.018502,0.0068318,0.031087,0.03228,0.029717,0.071353,0.031058,0.067042,0.035109,0.072339,0.042837,0.088902,0.082229,0,0.02193,0.051462,0.069168,0.062552,0.028111
0.06034,0.1425,0.029978,0.089718,0.066832,2.1196e-05,0.1395,0.058029,0.083548,0.13635,0.010238,0.11767,0.12271,0.14732,0,0.024431,0.042854,0.042504,0.037309,0.0092563,0.06622,0.053766,0.06946,0.040223,0.036949,0.060754,0.022464,0.12893,0.029385,0.097523,0.048148,0.068573,0.07435,0.12123,0.022553,0.012327,0.027234,0.086076,0.069087,0.097625,0.041314
0.12437,0.14273,0.14675,0.19075,0.23143,0,0.14659,0.049266,0.088121,0.11886,0.0036439,0.14331,0.10322,0.17952,0,0.054351,0.057506,0.035691,0.006866,0.057068,0.12566,0.019849,0.081436,0.004964,0.050223,0.17462,0.02153,0.16708,0.019762,0.081139,0.035834,0.072272,0.18188,0.16912,0.12569,0,0.026287,0.10916,0.14458,0.0064037,0.02921
0.66091,0.18738,0.64633,0.23451,0.20623,0.6483,0.18882,0.5883,0.39036,0.27242,0.65078,0.23003,0.24741,0.19154,0.68539,0.66662,0.50143,0.72243,0.58896,0.75803,0.36625,0.54676,0.59463,0.61837,0.4605,0.46673,0.78345,0.22632,0.69874,0.33939,0.64994,0.46901,0.27008,0.18428,0.54004,0.60071,0.73393,0.39121,0.50275,0.47404,0.55082
