0.23375,0.49004,0.51021,0.40287,0.44036,0.47891,0.14189,0.47865,0.1594,0.052837,0.42641,0.32681,0.30458,0.38904,0.44179,0.25735,0.47848,0.35189,0.60645,0.53572,0.54277,0.65717,0.61828,0.23532,0.39435,0.36142,0.20552,0.42292,0.34355,0.32081,0.66665,0.43754,0.21254,0.31713,0.51093,0.39775,0.11275,0.52868,0.40778,0.25197,0.35738,0.62378,0.56929,0.37867
0.1028,0.058873,0.007296,0.011,0.038546,0.02584,0.020915,0.030311,0.043976,0.13289,0.021175,0.025489,0.033302,0.002254,0.0111,0.043353,0.0079934,0.012941,0.001587,0.01798,0.014923,0.011076,0.00029859,0.040321,0.022183,0.035605,0.063004,0.0038469,0.02164,0.033183,0.012646,0.028252,0.071357,0.040369,0.0071452,0.031797,0.01717,0.011579,0.010463,0.037999,0.0016904,0.074099,0.042949,0.011269
0.061678,0.051801,0.011175,0.024556,0.0071286,0.016581,0.02791,0.0057194,0.054589,0.14969,0.024324,0.054273,0.13927,0.012549,0.01585,0.043501,0.010195,0.015516,0.0011038,0.066704,0.0046845,0.013354,0.00022268,0.023862,0.082493,0.037807,0.026269,0.023677,0.045427,0.022117,0.016589,0.0045956,0.013752,0.021665,0.10912,0.051362,0.037655,0.015578,0.037234,0.027541,0.024465,0.033131,0.044715,0.013979
0.096489,0.043918,0.0078621,0.02439,0.06753,0.022286,0.040755,0.031411,0.090851,0.1386,0.021164,0.050958,0.063037,0.016492,0.012856,0.030426,0.031203,0.019738,0.0095955,0.062161,0.01772,0.02349,0.0034278,0.025476,0.038792,0.028602,0.017334,0.0026141,0.017229,0.017736,0.012751,0.0049775,0.015548,0.03239,0.0053871,0.024332,0.057956,0.014822,0.014953,0.028904,0.0009262,0.0095167,0.0081836,0.049607
0.050812,0.048959,0.081026,0.022528,0.027339,0.023183,0.10204,0.023741,0.083544,0.12271,0.020458,0.057862,0.064363,0.048947,0.01704,0.070663,0.11068,0.042417,0.018972,0.019806,0.011486,0.027926,0.0062336,0.0587,0.018714,0.026616,0.067915,0.020625,0.048971,0.042097,0.02212,0.0022748,0.039423,0.022437,0.011858,0.041549,0.084596,0.020233,0.018066,0.029511,0.016704,0.0045545,0.03198,0.016671
0.076833,0.04371,0.045387,0.024591,0.053643,0.071844,0.1128,0.12822,0.0641,0.10531,0.049789,0.06053,0.076816,0.19134,0.013424,0.064038,0.053696,0.032913,0.020684,0.046274,0.016278,0.032927,0.010156,0.032853,0.013638,0.026113,0.077305,0.018205,0.080774,0.0731,0.01277,0.002223,0.033377,0.021992,0.01319,0.031212,0.11749,0.030716,0.038157,0.028663,0.015392,0.0069145,0.02291,0.015432
0.065762,0.04536,0.024171,0.035815,0.10979,0.049006,0.11658,0.015841,0.077133,0.088227,0.034558,0.084559,0.066254,0.049123,0.024202,0.040985,0.029538,0.030794,0.0025594,0.023102,0.13281,0.03881,0.012457,0.056802,0.018529,0.029473,0.026314,0.0016982,0.082052,0.027309,0.21744,0.0034665,0.02915,0.040569,0.011964,0.039165,0.11971,0.053585,0.036398,0.029038,0.0012351,0.0069312,0.019591,0.042289
0.11691,0.052762,0.022465,0.059437,0.088443,0.049419,0.086936,0.022677,0.10481,0.077999,0.040957,0.077231,0.072589,0.027965,0.017689,0.057134,0.029535,0.026533,0.0026149,0.03757,0.017781,0.0092509,0.010174,0.042313,0.039725,0.026195,0.072165,0.021914,0.044791,0.039389,0.012905,0.0083538,0.0093042,0.033713,0.024224,0.035806,0.093933,0.072884,0.07234,0.029689,0.025923,0.0083907,0.023673,0.057262
0.078188,0.052746,0.025499,0.10691,0.082256,0.11848,0.079849,0.01975,0.087517,0.067433,0.075133,0.11923,0.049571,0.025456,0.019543,0.0814,0.026222,0.078251,0.0020806,0.11108,0.0095297,0.055683,0.0072791,0.083472,0.033622,0.049823,0.090078,0.0017873,0.06167,0.062137,0.010799,0.019388,0.10101,0.056217,0.024979,0.050012,0.058013,0.14938,0.12358,0.034772,0.006904,0.031365,0.031444,0.039246
0.11571,0.11093,0.26386,0.28691,0.083411,0.14317,0.26896,0.24268,0.23296,0.063294,0.2849,0.14132,0.12903,0.2358,0.42513,0.31005,0.22146,0.38787,0.3332,0.078612,0.23109,0.12895,0.33043,0.39925,0.33695,0.37735,0.35255,0.48134,0.25286,0.36055,0.014136,0.4875,0.47274,0.41186,0.27975,0.29594,0.29952,0.1015,0.23949,0.50015,0.54799,0.19998,0.20399,0.37404
