0.03453,0.030361,0.1787,0.069881,0.037348,0.17393,0.050463,0.12118,0.012879,0.02876,0.098806,0.018975,0.013567,0.11198,0.065333,0.026197,0.17292,0.14126,0.35515,0.025267,0.14299,0.079284,0.43631,0.18743,0.047425,0.070897,0.12161,0.43302,0.022247,0.032636,0.048255,0.25598,0.31652,0.053101,0.032403,0.10452,0.16289,0.056907,0.016606,0.055394,0.30975,0.067685,0.018335,0.042236
0.051393,0.045808,0.032583,0.044248,0.039604,0.03679,0.056263,0.02841,0.047556,0.047942,0.037122,0.035435,0.047065,0.035606,0.059888,0.034703,0.033657,0.053786,0.013209,0.036675,0.020132,0.053437,0.0042427,0.069646,0.036539,0.066027,0.075077,0.0069967,0.063618,0.066951,0.05062,0.01693,0.028447,0.09219,0.063354,0.039736,0.041494,0.045889,0.042956,0.096196,0.0024595,0.076275,0.036477,0.040664
0.06822,0.062191,0.034963,0.062195,0.049391,0.036008,0.068015,0.048789,0.065363,0.071182,0.035968,0.054779,0.071598,0.025506,0.067208,0.052399,0.045003,0.065898,0.014362,0.054,0.041119,0.053487,0.0055001,0.074348,0.095121,0.066429,0.058594,0.031507,0.057236,0.080915,0.084002,0.040012,0.020078,0.090171,0.060495,0.062622,0.060419,0.064982,0.063162,0.097597,0.012362,0.12414,0.075301,0.046104
0.079207,0.084058,0.042448,0.082287,0.079784,0.076419,0.07355,0.038505,0.093166,0.085826,0.086187,0.10874,0.08726,0.018935,0.07641,0.11995,0.049046,0.057565,0.069746,0.11027,0.049946,0.071853,0.016118,0.068963,0.092743,0.073403,0.044652,0.0081886,0.11118,0.09559,0.065581,0.017064,0.023383,0.068963,0.092819,0.067549,0.038853,0.082343,0.081212,0.097297,0.0020959,0.040641,0.081233,0.10063
0.091813,0.093683,0.075171,0.086684,0.095774,0.040924,0.089933,0.051856,0.097385,0.099843,0.059269,0.097751,0.093786,0.12304,0.084686,0.092928,0.096513,0.071505,0.069587,0.089305,0.047888,0.070879,0.018985,0.049336,0.084006,0.07018,0.061243,0.020009,0.071743,0.097962,0.12793,0.0038846,0.018919,0.058867,0.072539,0.066942,0.042503,0.092056,0.09995,0.097643,0.027375,0.049635,0.11068,0.08178
0.1015,0.10717,0.069974,0.091259,0.10586,0.04547,0.093242,0.13335,0.11907,0.11966,0.081785,0.11142,0.11589,0.099221,0.089713,0.098586,0.11338,0.062306,0.027594,0.095526,0.072247,0.068579,0.038149,0.043327,0.071993,0.073947,0.12974,0.014345,0.13508,0.11933,0.1031,0.0040748,0.020974,0.058105,0.10402,0.07938,0.036082,0.10369,0.12086,0.099255,0.033203,0.031584,0.10951,0.082966
0.10735,0.1227,0.070746,0.11366,0.12294,0.05756,0.10875,0.061221,0.13467,0.12536,0.13164,0.1521,0.13313,0.1036,0.10381,0.15537,0.10739,0.06258,0.030935,0.16442,0.065933,0.070236,0.09163,0.038601,0.11525,0.080891,0.078513,0.0081329,0.09366,0.12639,0.18304,0.013481,0.020921,0.071673,0.088984,0.09162,0.05784,0.11323,0.13899,0.10681,0.0054284,0.045278,0.13607,0.14264
0.12453,0.13409,0.092651,0.10714,0.1406,0.076706,0.12684,0.088472,0.1259,0.138,0.090781,0.13097,0.142,0.073668,0.1045,0.13849,0.082722,0.063927,0.028307,0.13199,0.06922,0.085844,0.072181,0.029979,0.13834,0.087032,0.10541,0.027193,0.15655,0.12398,0.12253,0.044959,0.017581,0.10392,0.15762,0.11024,0.1374,0.11138,0.14381,0.10611,0.012987,0.062628,0.13064,0.11562
0.15383,0.1433,0.093857,0.084494,0.14945,0.18842,0.15143,0.077311,0.1486,0.1406,0.13479,0.13438,0.14859,0.06881,0.099181,0.12109,0.090735,0.075738,0.019632,0.12759,0.042174,0.10184,0.063236,0.033089,0.086912,0.10324,0.095532,0.0095816,0.11017,0.11745,0.11006,0.025067,0.019678,0.16517,0.15241,0.11801,0.10821,0.095825,0.1465,0.11097,0.005388,0.23766,0.15043,0.10064
0.18604,0.17368,0.30684,0.25456,0.17803,0.26307,0.17808,0.34669,0.15102,0.14013,0.24184,0.15242,0.14488,0.33695,0.2477,0.15762,0.20606,0.34417,0.36928,0.16131,0.43518,0.34288,0.25212,0.40327,0.22619,0.30189,0.22696,0.43991,0.17208,0.13338,0.10323,0.57643,0.51072,0.23567,0.17214,0.25632,0.31161,0.23059,0.14416,0.13111,0.58765,0.26186,0.14829,0.2447
0.0022821,0.0017963,0.0046717,0.0053788,0.0013562,0.0068667,0.0035203,0.0042067,0.0055333,0.0036398,0.0051663,0.00067329,0.001767,0.0095856,0.0022076,0.0032186,0.0022099,0.0021033,0.0098881,0.0033821,0.010029,0.002125,0.005686,0.0014863,0.0047423,0.0013025,0.0025207,0.0016335,0.012168,0.0068377,0.0017452,0.0058586,0.0082938,0.0043177,0.0034227,0.0049093,0.0017311,0.0050086,0.0017682,0.0016858,0.0032305,0.0050199,0.0021675,0.0021611
0.0045066,0.001574,0.0007066,0.0072916,0.0020549,0.010644,0.0016506,0.0017721,0.0039803,0.0025694,0.0081717,3.0802e-05,0.0019316,0.0091119,0.002166,0.005441,1.1521e-05,0.0033317,0.006563,0.0080435,0.00011527,0.0030447,0.0022935,5.4657e-05,0.0037444,0.0005361,0.004036,0.002405,0.0057554,0.0087313,0.0012086,0.0072187,0.018605,0.005334,0.0034113,0.0069417,0.00014105,0.0037795,0.0013866,0.00060661,0.0032525,0.0083922,0.0011292,0.00057962
0.0053662,0.00081921,1.1535e-06,0.0048415,0.0012692,0.0042692,0.0059334,3.6621e-06,0.00066892,0.00067947,0.0084034,3.5791e-06,0.00036588,0.0011505,0.0019632,0.012135,0,0.0025617,0,0.0078808,0,0.0020842,0,2.5424e-05,0.00017528,0.0028429,0.0031316,0.0013539,0.00039488,0.00075039,5.9633e-05,0.011417,0.013697,0.0024419,0.014903,0.0047089,5.464e-05,0.0021926,0.00050107,2.3283e-05,0.0022591,0.006615,0.00022694,8.1354e-05
0.0061758,8.5851e-05,0,0.0078517,0.0017347,0.0011344,0.0033564,0,0.00011146,5.7546e-06,0.010283,0,0,0.0047992,0.0006387,0.0089322,0,0.00083662,0,0.00038541,0,0.0018529,0,5.0019e-06,4.9652e-08,0.00060212,0.00060749,0,0.00034407,0.001701,8.8549e-07,0.018964,0.0079153,0.0005244,0.00015296,0.0088423,0,0.0021614,0.00016226,0,0.0021378,0.0036867,4.5319e-06,4.4163e-05
0.0060989,3.8684e-06,0,0.025308,9.4006e-05,2.5339e-05,1.9849e-05,0,0.00053023,0,0.010427,0,0,0.012132,0,0,0,5.8018e-05,0,0,0,0.0014267,0,0,0,5.6335e-06,0.00016312,0,8.1191e-05,1.1347e-05,0,0.032615,0.00024061,1.397e-05,0,0.00087342,0,0.033133,0,0,0.0011388,0.00037674,0,1.602e-06
0.00083279,4.2398e-09,0,0.0074464,0,0,0,0,0.0010751,0,0.00015711,0,0,0.010963,0,0,0,1.6491e-07,0,0,0,0.00032481,0,0,0,0,0.027695,0,0,0,0,0.001116,3.1383e-05,0,0,0.0019557,0,0.03478,0,0,0.00027423,0,0,0
0,0,0,0.00033795,0,0,0,0,0.00010399,0,0,0,0,0.00064185,0,0,0,0,0,0,0,0,0,0,0,0,0.00085472,0,0,0,0,3.438e-06,0,0,0,8.3365e-05,0,0.0060123,0,0,9.756e-07,0,0,0
0,0,0,1.6588e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1049e-07,0,0.0003001,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0049413,0.0057067,0.0084733,0.0061629,0.0036341,0.013351,0.009152,0.0076476,0.020626,0.010387,0.008556,0.0024605,0.0048338,0.016288,0.0046432,0.0093977,0.0042568,0.0033979,0.015036,0.0090763,0.029669,0.0043115,0.008318,0.0028115,0.013143,0.0049524,0.0045775,0.0020636,0.024693,0.0099545,0.0047027,0.0082944,0.015337,0.0083026,0.0086851,0.0085581,0.0030228,0.0079116,0.0050373,0.0045435,0.0043598,0.0091022,0.0061419,0.0045086
0.0087445,0.0058119,0.0018183,0.007518,0.0047996,0.013991,0.0024177,0.0062116,0.014053,0.0048077,0.014577,0.00012404,0.0053379,0.022051,0.002457,0.011806,3.0118e-05,0.0055757,0.0086171,0.016032,0.0010921,0.0063076,0.003462,0.00010288,0.011276,0.0030027,0.0071929,0.0039926,0.012404,0.011988,0.0039352,0.009453,0.038884,0.010023,0.010655,0.016749,0.00033312,0.0074436,0.0043077,0.0019392,0.0071498,0.011059,0.0052849,0.0011943
