0.0015989,0.010356,0.0029328,0.0081863,0.022184,0.00021398,0.013298,1.716e-06,0.04252,0.0012511,0.00031339,4.3198e-06,0.04722,0.0053505,0.00063667,0.0046862,0.0011055,0.00083147,7.0371e-05,0.00019866,0.00010262,0.016558,0.021934,0.010132,0.026541,0.0069978,0.042456,0.032409,0.02883,0.00092148,0.02172,0.024856,0.0028711,0.071633,0.050541,0.02848,0.00016964,0.0070155,0.076504,0.085308,7.4081e-05,0.00024548,0.00016271
0.0020914,4.9721e-05,0,0,0,8.4134e-05,0,0,0,0,0.00023386,3.7824e-06,0,4.3165e-05,0,5.3507e-05,0.010337,0,1.6507e-05,0,0,0.001375,0.026138,0.0002987,0,0.00068691,0.00022262,8.7292e-05,0,4.0603e-05,0.0059755,0.0052123,0.0033063,0.0061599,0.00048807,6.996e-05,1.4547e-06,8.5333e-06,0.021702,0.029203,0,0,2.1374e-05
9.776e-06,0.00033273,1.1484e-05,0,0,7.8809e-05,0,0,2.1634e-06,0,0.00017636,3.9455e-05,0.0087954,3.7722e-06,0,1.9744e-05,0.0048186,5.8565e-05,6.9259e-06,7.2099e-05,0,0.00046102,0.070587,0.01464,1.9422e-06,0.0010427,0.002499,0.0050971,8.1244e-05,0,0.00022019,0.011622,1.7626e-05,0.0067916,0.0017614,3.0864e-06,5.3511e-05,1.3061e-06,0.0082585,0.0045098,0,0,0
0.0018165,0.0013495,0,0,9.0442e-06,5.5417e-06,0,2.5241e-06,0,0,0.00011663,2.4002e-05,0.00063649,2.6424e-06,0,5.7909e-05,0.015392,0,9.7533e-06,0,0.10742,0.0017994,0.078657,0.0005388,0.002457,0.031252,0.00020778,0.00033933,0.00027307,0.00042704,0.0054513,9.2559e-06,0.0038403,0.0041422,0.00068021,0.0048085,3.3378e-05,3.4429e-06,9.073e-05,8.1151e-05,1.139e-05,0,0
0.014091,0.0053187,0,0,0.0046459,0.0015433,0,0.00015435,0,0.060317,0.00014302,0,0.056431,7.233e-05,0,0.001089,0.15141,0.00096844,0,2.4412e-06,0.22487,0.01293,0.070822,0.06715,0.004375,0.00081701,0,0,0.089207,0.0014709,0.0094828,0.00011129,0.00048624,0.0062131,0.00057961,0.09135,0.024989,9.16e-06,3.7234e-06,0.10733,0,0,0.0038369
0.7443,0.40463,0.57963,0.60001,0.51267,0.4984,0.47857,0.71849,0.69997,0.62126,0.48121,0.42598,0.48053,0.31669,0.58999,0.32822,0.26802,0.33992,0.89006,0.47301,0.28582,0.26767,0.23266,0.60208,0.52617,0.3666,0.33263,0.28601,0.52018,0.54034,0.63952,0.62664,0.67621,0.41966,0.49771,0.58166,0.72962,0.49602,0.41984,0.30204,0.46793,0.68928,0.66238
0.0047269,0.00023653,0,0.0036509,5.887e-05,0,0,0,0,0,3.0339e-06,1.4271e-05,0.11824,0.00018801,0,0.00046913,0.17922,0,4.6137e-05,0,0.25217,0.011704,0.14324,0,6.4675e-05,0.0073909,0,0,6.9526e-05,0.0024279,0.0001121,0.00094628,3.2339e-05,0.00076495,0.0067326,0.020387,0.013667,2.2268e-06,0.026474,0.0079231,0,0,0
0.0012585,0.00012394,5.8368e-07,0.0014742,0.0014563,0.0020878,0,0.0022418,3.6544e-06,0,0.0067484,0,0.10457,0,0.0014334,3.5302e-06,0.013371,0.0035812,0,1.0034e-05,9.4677e-06,0.0091187,0.073494,0.066923,6.9336e-06,5.7441e-05,0.0099597,0.0020808,6.7069e-05,0.0013713,0.00058777,0.00029506,0.00066515,0.012118,0.00017134,0.011246,0.00022774,0.0042747,0.00031704,0.016945,0,0,0
0.0044028,5.2413e-05,0,0.0013272,0,0.00024755,0,0,0,0,3.8554e-05,3.2987e-05,0,3.778e-05,0.0028516,0.00025192,0.039136,0,9.1502e-05,2.7992e-05,0.039876,0.013885,0.15226,0,6.7725e-06,0.00014242,0,0,5.3645e-05,0.0018858,0.0001738,0.0011702,0,0.0022157,0.00059948,0.054846,0.010077,0,0.095637,0.018161,0,0,0
0.22571,0.57755,0.41742,0.38535,0.45897,0.49734,0.50813,0.27911,0.2575,0.31717,0.51101,0.5739,0.18357,0.67762,0.40509,0.66515,0.31718,0.65464,0.10969,0.52668,0.089732,0.6645,0.13021,0.23824,0.44038,0.58502,0.61202,0.67398,0.36124,0.45112,0.31676,0.32913,0.31257,0.4703,0.44074,0.20715,0.22116,0.49266,0.35117,0.4285,0.53198,0.31047,0.3336
