0.21533,0.2124,0.51553,0.58101,0.33988,0.34146,0.45606,0.32077,0.36397,0.28038,0.49222,0.31205,0.3577,0.45094,0.32475,0.49951,0.6146,NaN,0.35673,0.34714,0.32549,0.74947,0.36623,0.16012,0.4829,0.27145,0.37747,0.54428,0.35795,0.29901,0.35483,0.37928,0.48774,0.37697,0.41772,0.35492,0.38263,0.34661,0.59909,0.38448,0.33631,0.34374,0.34616
0.033382,0.036347,0,8.1561e-06,7.5614e-09,0.0025605,0,9.1173e-06,5.6011e-05,0.030357,0.00077136,0.00012002,0.0036841,9.4575e-05,0,0.0022402,0.011224,NaN,0.00014705,6.8207e-09,0.027402,0.027775,0.033508,0.065095,0.0071609,0.012176,0.013176,0.0019838,0.024073,0.038085,0.00011916,0.00047735,0.0059422,0.02877,0.018327,0.02378,6.1223e-05,0.0060871,0.0031507,0.017519,0.00083872,0,2.3254e-06
0.027782,0.022192,0,0.0016357,3.5855e-09,0.00032176,0,0.0045712,0.0021066,0.030614,0.0053648,0.027659,1.3663e-05,0.0002714,0,0.025753,0.0035281,NaN,0.00036329,4.1178e-06,0.027917,0.00026073,0.0081351,0.020787,0.0033852,0.0088144,0.01403,0.014854,0.022826,0.03853,0.0093155,0.00649,0.013254,0.010279,0.0046319,0.020555,0.019926,0.003536,0.0047602,0.041057,0,0,0.00043
0.045403,0.037269,0,7.6271e-05,0.001191,0.0002241,0,0,1.3216e-06,0.02877,0.03073,0.00017922,0.0019207,4.812e-09,1.9692e-05,0.059304,0.0013507,NaN,0.001142,8.0753e-10,0.021791,0.0052441,0.022922,0.067779,0.013034,0.020133,0.014077,0.0024472,0.015678,0.025283,0.0069567,0.032376,2.8949e-05,0.027002,0.0025497,0.007691,0.00032208,8.6588e-05,0.037529,0.017023,1.435e-05,0,0.0060785
0.025161,0.021366,0,0.0011672,0.0032053,0.0025847,0,0.0027799,0.0090136,0.024715,0.0083251,0.0067716,0.086833,2.4872e-10,0.0088465,0.024211,0.0046477,NaN,1.5411e-05,0.00028018,0.0061935,0.00079677,0.018102,0.029107,0.0063792,0.024833,0.012296,0.0061686,0.020797,0.025128,0.0055734,0.00901,0.00086925,0.0092648,0.0018441,0.0016719,0.023438,1.3516e-06,0.0083262,0.012561,0.0024682,0,8.7069e-06
0.020071,0.052569,0,0.0018615,0.0034962,0.0023092,0,0.0030917,0.0099939,0.022307,0.0031473,0.0044404,0.085866,0,0.012489,0.0037384,0.015683,NaN,9.3944e-06,0.00028457,0.0060131,0,0.022362,0.032145,0.0074794,0.028831,0.013858,0.0073106,0.030784,0.023024,0.0029801,0.017394,0.00042749,0.015087,0.00098002,0.00048376,0.001517,6.4066e-07,0.029716,0.011328,0.0035827,0,7.2352e-06
0.035881,0.044818,0,8.5212e-05,0.0017911,0.00037359,0,0,4.1308e-05,0.023431,0.011497,0.00017277,0.0030377,0,4.2629e-10,0.034508,0.021076,NaN,0.0011625,1.2637e-09,0.008043,0.062617,0.02925,0.071004,0.014308,0.01864,0.013732,0.0028083,0.013882,0.016944,0.0043073,0.019692,0.00017067,0.020067,0.00356,0.0076313,0.00020272,0.00012803,0.036931,0.015103,1.1186e-05,0,0.0039789
0.041335,0.034507,0,0.00018877,1.6486e-07,0.00045313,0,0.004425,0.0046381,0.02006,0.0058362,0.025914,0.00029055,0.0012833,2.277e-05,0.0061533,0.011105,NaN,0.00035963,4.1899e-06,0.10781,0.00049783,0.029583,0.024295,0.01193,0.016287,0.014252,0.030093,0.030408,0.017002,0.011906,0.0054454,0.0079627,0.019149,0.0040479,0.037327,0.008726,0.0031024,0.0019455,0.034101,8.5491e-06,0,0.00084676
0.03202,0.051359,0,1.2635e-05,1.4218e-05,0.0015769,0,0,7.6385e-05,0.01371,0.0029543,0.00023643,0.001025,0.00048096,6.6605e-06,0.0073085,0.01356,NaN,8.51e-05,5.255e-08,0.078851,0.0023533,0.20085,0.071316,0.005498,0.014791,0.01382,0.0027885,0.050973,0.044026,0.00041598,0.0008681,0.0036765,0.058624,0.018911,0.04916,0.00032959,0.010199,0.002133,0.015931,0.0012807,0,0.0010545
0.51915,0.48278,0.47747,0.39891,0.6458,0.64483,0.5398,0.6572,0.60543,0.51966,0.43482,0.61733,0.45183,0.54225,0.64534,0.32914,0.29456,NaN,0.63324,0.64947,0.3854,0.14386,0.26462,0.45277,0.44036,0.57891,0.50601,0.38155,0.42764,0.46836,0.59665,0.52109,0.4731,0.42887,0.52304,0.48701,0.55586,0.62484,0.271,0.4449,0.65167,0.64944,0.63256
