0.24984,0.24926,0.37085,0.36783,0.35234,0.31901,0.37355,0.32035,0.31443,0.2212,0.25503,0.27333,0.21444,0.33777,0.332,0.223,0.25599,NaN,0.36265,0.36256,0.12407,0.59755,0.080718,0.094244,0.35372,0.27589,0.40674,0.52646,0.25626,0.27516,0.32327,0.27352,0.33423,0.33875,0.37233,0.20419,0.27348,0.34409,0.33633,0.32494,0.35316,0.35468,0.31623
0.018616,0.022304,3.4862e-07,4.2909e-06,5.8913e-08,0.00076059,2.3921e-05,5.7543e-05,1.9356e-08,0.035972,0.0012088,5.1114e-06,0.016359,0.0010119,0.00070166,0.001453,0.011747,NaN,0.00026827,1.6491e-08,0.050336,0.011406,0.039052,0.088563,0.0084779,0.030706,0.013778,0.0045225,0.035978,0.03676,0.00023924,0.011658,0.0040895,0.032798,0.015414,0.036385,0.0072697,0.0064322,0.011942,0.024143,0.00042009,0,2.7895e-09
0.022828,0.012463,0,0.0023931,1.271e-07,0.00035402,0,0.0011923,0.0025528,0.037028,0.0025833,0.040184,0.00033232,0.0017475,0.000187,0.0057615,0.039805,NaN,0.00034175,1.355e-05,0.060414,0.012404,0.090693,0.027415,0.002308,0.0044432,0.0084656,0.0092288,0.033639,0.035456,0.010531,0.0068573,0.0074697,0.017814,0.0022462,0.036798,0.0094148,0.0020899,0.086341,0.04775,3.5782e-06,0,0.0004913
0.019958,0.019983,0,2.6737e-05,0.00055357,0.00012412,5.5395e-05,5.3471e-07,0,0.032574,0.0063838,0.00086975,0.039036,0.0013515,0.00063971,0.013526,0.01259,NaN,0.00017458,1.3927e-10,0.068726,0.0052924,0.07229,0.035028,0.021964,0.019977,0.016069,0.0048258,0.028238,0.022837,0.0056702,0.015035,0.00014709,0.021683,0.002763,0.0050909,0.0068499,4.6488e-05,0.020078,0.022743,9.2748e-06,0,0.0021349
0.013345,0.011269,3.1442e-06,0.0029447,0.0021996,0.0027887,0,0.0017981,0.0046241,0.029979,0.0049895,0.0017892,0.070858,0.0067634,0.0036345,0.0049992,0.014425,NaN,1.5276e-05,0.00022076,0.021068,0.009939,0.067171,0.062338,0.011555,0.011764,0.017444,0.011689,0.02344,0.022435,0.0037895,0.017787,0.00082644,0.019409,0.0022626,0.0072571,0.0060466,0.0015904,0.010436,0.022543,0.0010665,0,4.0727e-08
0.013141,0.032024,7.0908e-06,0.0019501,0.0019717,0.0017055,0,0.0013292,0.0040668,0.027908,0.0049645,0.0044484,0.058289,0.0014677,0.007014,0.0031124,0.039309,NaN,5.1431e-06,0.00015638,0.025343,0.0023891,0.083572,0.074514,0.006648,0.013265,0.016835,0.012964,0.027671,0.026738,0.0031758,0.015618,0.00057074,0.018215,0.00089864,0.0022391,0.0027135,0.0018273,0.010628,0.018601,0.00231,0,1.0488e-08
0.033,0.022536,0,5.4785e-05,0.0010211,0.00010697,0.00039064,0,1.8892e-08,0.029233,0.012999,4.0851e-06,0.054939,0.0022074,0.00058653,0.013051,0.11064,NaN,0.0010186,3.8353e-09,0.14353,0.027501,0.07844,0.055919,0.014162,0.019596,0.016673,0.0057102,0.018334,0.020183,0.0045056,0.016242,0.00034854,0.019094,0.005957,0.013074,0.0059405,6.5143e-05,0.032607,0.022765,3.4102e-06,0,0.0026987
0.02422,0.013274,0,0.0038329,1.6838e-08,0.00026764,0,0.001325,0.0013742,0.028017,0.0019464,0.039887,0.0042743,0.0018218,0.0012617,0.0053685,0.084163,NaN,0.0001079,1.2686e-05,0.071975,0.011671,0.16055,0.040192,0.0078395,0.013329,0.009253,0.019388,0.026894,0.02226,0.012291,0.0054799,0.0081154,0.013861,0.0020603,0.028638,0.0086605,0.00096585,0.018783,0.03231,4.6883e-06,0,0.00030665
0.017472,0.018266,1.5801e-06,2.5743e-05,0.00042817,0.00082079,0.00016869,4.6614e-05,1.7251e-08,0.020426,0.00074709,0.00021952,0.029513,0.00095321,0.001389,0.0019332,0.10707,NaN,0.00031969,3.8702e-09,0.029691,0.0069881,0.14233,0.13041,0.012763,0.050199,0.016268,0.0055239,0.041453,0.03622,0.00096328,0.011843,0.0024526,0.038335,0.019235,0.058432,0.0045391,0.0066243,0.0076373,0.028353,0.00082752,0,0.00084911
0.58688,0.59814,0.62841,0.62066,0.64056,0.67348,0.62563,0.67367,0.67252,0.53705,0.70853,0.63891,0.51121,0.64445,0.65236,0.72696,0.32359,NaN,0.63262,0.63663,0.40453,0.31486,0.18461,0.39049,0.56028,0.56049,0.47766,0.39907,0.50743,0.50131,0.635,0.62546,0.64118,0.47944,0.57638,0.60723,0.6746,0.636,0.46496,0.45538,0.64183,0.6449,0.67703
0.0018108,0.0013364,0.00184,0.00017344,0.00077087,0.00085317,0.0007248,0.00055628,0.0002668,0.0012951,0.00085207,0.00044362,0.0028496,0.0008277,0.0010512,0.0016626,5.6603e-05,NaN,0.0071238,0.00040557,0.00060424,1.521e-07,0.00064626,0.00084513,0.00035699,0.00092696,0.0021276,0.0012079,0.0023401,0.0015469,0.0011125,0.00071644,0.00088398,0.0010445,0.00079889,0.0010641,0.00075401,0.00058151,0.00026547,0.00084669,0.00069454,0.00096112,0.00060646
0.0094124,0.0027606,0.0081835,0.00049372,0.0056652,0.0030266,0.0022696,0.0015327,0.0012719,0.001382,0.003622,0.0023457,0.0084932,0.0026051,0.002155,0.0041724,6.7254e-06,NaN,0.022203,0.00084177,0.0029496,0,0.0010336,0.0013196,0.0017866,0.0033827,0.011413,0.002134,0.0053898,0.0021202,0.0050988,0.0012555,0.00083275,0.0032338,0.0027271,0.002872,0.003536,0.00267,0.001603,0.0050355,0.0015628,0.0046972,0.0013642
0.0084256,0.010215,0.013458,0.00035179,0.0046701,0.0019175,0.0043908,0.0018395,0.0052666,0.00016557,0.0050998,0.0040896,0.0058859,0.0014492,0.0041149,0.0016999,6.4316e-06,NaN,0.012576,0.0051446,0.0042333,0,0.0018261,0.0080271,0.0017613,0.0064673,0.0077341,7.4004e-05,0.002721,8.3099e-06,0.0033824,2.7567e-05,6.1742e-05,0.00060076,0.00096311,0.00038604,0.0037313,0.0029307,0.0009259,0.00098099,0.0048588,0.011695,0.00031508
0.00084668,0.0084956,0.0027738,1.3533e-06,0.0043872,0.00026943,0.008506,0.0002303,0.0088152,0,0.00274,0.0056441,0.0013726,5.0373e-07,0.0069818,0.00098429,0.00020162,NaN,0.0067084,0.0093884,0.0012069,0.00012318,5.5585e-05,0.0036476,0.00031432,0.0050869,0,0,0,0,0.00024425,0,2.302e-06,0,0.00093381,0.00049272,0.00054068,0.0017106,0.00019152,0.0058344,0.0068346,0.0071162,1.5915e-05
0,0.0038352,0.00058456,0,0.0026526,0,0.00011668,3.5337e-05,0.0036292,0,0,7.5863e-05,0.0004875,0,0.0042166,0,0,NaN,0.00021468,0.0031733,0.00027328,0.012416,0.00016364,0.0065267,2.0471e-06,0.0004595,0,0,0,0,0,0,0,0,0,0,0,0,4.6533e-08,0,0.0034764,0,0
0,0,7.4839e-05,0,0,0,0,0,0.0015442,0,0,0,0,0,0,0,0,NaN,0,5.8764e-05,0,0.025361,2.7245e-07,0.00097306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0028712,0.0028182,0.0029804,0.00010252,0.0013578,0.0014969,0.0014805,0.00083638,0.00053508,0.0015431,0.0013152,0.00045864,0.0039381,0.0013462,0.0012618,0.0023458,0.00029565,NaN,0.0098293,0.00053912,0.0013344,9.5468e-07,0.0030095,0.0019168,0.0005684,0.0012212,0.0036606,0.0012904,0.0020352,0.0020631,0.0018009,0.0011755,0.0016051,0.0013897,0.00085753,0.0018801,0.0013799,0.00068063,0.00054542,0.0011744,0.00074546,0.001338,0.00065655
0.0097417,0.0036992,0.009993,0.00056246,0.0086558,0.005145,0.0030323,0.0021783,0.0016083,0.0018396,0.0051537,0.0036261,0.0022973,0.0051878,0.0019426,0.0086421,7.8415e-06,NaN,0.0033686,0.0011641,0.0073862,0,0.0086847,0.0029544,0.0014497,0.0045895,0.0023909,0.0025046,0.00071807,0.0042908,0.0034712,0.0014678,0.0013218,0.0026561,0.0044418,0.0029482,0.0034537,0.0031905,0.0021091,0.0053446,0.001889,0.0046513,0.0018442
