0.82849,0.84388,0.73725,0.89949,0.81597,0.89042,0.83975,0.86441,0.7895,0.72237,0.92259,0.82439,0.83677,0.76438,0.84808,0.85115,0.95451,0.91038,0.91943,0.88352,0.93412,0.81768,0.92688,0.94347,0.88916,0.92015,0.9823,0.95507,0.96232,0.85096,0.80379,0.85564,0.95259,0.86901,0.8297,0.91111,0.87829,0.89817,0.98394,0.97686,0.72606,0.98436,0.79898
0.036667,0.0058265,0,0,0,9.5706e-06,0,0,0,0,0,0.014072,0,0.0016828,0,4.1994e-05,0,0,0.0048259,0,0.00078864,0,0.0079863,0,0.00081529,0.0021534,0.0017916,0.0034469,0,6.708e-06,0.011361,0.0018795,0.0036439,0.0013282,2.7394e-06,0.0070468,0,0.0030584,4.929e-05,0.00048651,0,0,6.8259e-05
0.001547,0.00018998,0,0,0,0.00042502,0,0,0.0058335,0,0.00083549,0,0,4.4163e-06,0,0.00078258,0,0,0.0017976,8.805e-06,0.0023207,0,0.0077004,0.0012793,1.8451e-05,0.00040338,6.0953e-05,0.00048638,5.5153e-05,0,0.0042384,0.00053837,1.5084e-05,0.00088384,0,0.054426,0.0035354,0,0.00020625,0,0.00055536,0,0
0.01366,0.0030587,0,0,0.029401,0.0023957,0,0.00017841,0.0021137,0,0.0019931,0.036638,0,0.00058333,0,0.00017168,0,0,0.0053276,4.7707e-06,0.00055386,0.0025864,0.014373,0,1.627e-05,0.00053403,8.5865e-05,0.0028112,0.001464,0.0011598,0.0067437,0.0044365,0.0042556,0.00057956,0,0.0058546,0.0011429,0.001207,0.0017997,0.0011362,0,0,8.7507e-05
0.0028007,0.0027431,0,0,0,0.0099535,0,0,0,0.008862,0.0024689,0,0,0.00051249,0,0,0.00059022,3.7096e-05,0.00095018,0,0.0024676,0,0.015374,1.6515e-05,0.00010704,0.0016888,0,0,0.023771,0.0099864,0.0058877,0.014175,0,0.0021794,0.00029373,6.518e-05,0,0.000375,9.9226e-05,0.0027494,0.0025737,0,0.0030096
0.10728,0.1368,0.18193,0.10013,0.15459,0.093741,0.15689,0.13169,0.18895,0.2598,0.071709,0.1244,0.16066,0.22476,0.14671,0.14599,0.042892,0.088244,0.067495,0.10842,0.059169,0.16479,0.020206,0.030027,0.073435,0.074963,0.015517,0.036328,0.010359,0.13118,0.12363,0.095746,0.039071,0.11753,0.15851,0.016819,0.11697,0.096824,0.012724,0.01745,0.26595,0.015643,0.19571
0.0014819,0.00080961,0,0,0,0,0,0,0,0,0,0.0003987,0,0.00096588,0.00026973,0.0011244,0,0,6.6917e-05,0,3.401e-05,8.5701e-05,0.00011576,0,0.00046722,0,0,0,1.4488e-05,0.00028152,6.4543e-05,2.5545e-05,0.00010494,8.5433e-05,6.0594e-06,0.0030347,1.839e-06,0.00018101,0.00022363,1.6184e-05,0,0,0
6.876e-05,0.00051229,0,0,0,0,0,0,0.0035395,0,2.42e-05,0,0.0021322,0,0,0,0.00014527,3.1874e-06,0,0,0.00038082,0,0.0010196,0,0,0,0,0,5.8464e-05,0.00021023,3.5552e-05,0,0,0.000294,3.5955e-06,2.5434e-06,0,0,1.9116e-05,0.00010754,0,0,0
0.0020645,0.00020543,0,0,0,2.3688e-05,0,4.9765e-05,0,0,0.00010322,0,1.4559e-05,0,0.00028441,0,0,0,2.713e-05,0,0,0,0.00065566,0,1.717e-05,0,0,0,0.00074556,0,0.0030394,0.00019737,0,0.0016251,2.8804e-05,0.00013734,0,0,7.9214e-05,0,0,0,0
0.0059354,0.0059773,0.08082,0.00038074,3.4027e-05,0.0030281,0.0033602,0.0036697,0.010067,0.0089649,0.00028069,9.724e-05,0.00042982,0.0071174,0.0046579,0.0007359,0.0018578,0.0013395,7.5108e-05,0.0080433,0.00016511,0.014854,0.0056857,0.025209,0.035967,0.00010728,0.00024239,0.001856,0.0012124,0.0062164,0.041208,0.027364,0.00032113,0.0064796,0.011464,0.0014997,5.9952e-05,0.00018571,0.00085649,0.0011909,0.0048611,0,0.0021468
